rows,cols,strengths
72,7376,1
72,7571,2
72,9745,1
72,9785,1
72,10831,1
72,12825,1
72,15481,1
72,28630,1
72,29937,1
72,52246,1
72,109995,1
73,18,1
73,313,1
73,1070,1
73,1109,1
73,1533,1
73,1704,1
73,2233,1
73,2791,1
73,4082,1
73,5095,1
73,6738,1
73,14575,1
73,20997,2
73,27467,2
73,46321,1
73,85475,1
74,560,1
74,630,1
74,1356,1
74,2105,1
74,3161,1
74,3384,1
74,11021,1
74,57001,1
75,54,1
75,276,1
75,1338,1
75,1577,1
75,1609,1
75,2022,1
75,3507,3
75,8102,1
75,14698,1
75,14970,1
75,17128,1
75,27511,2
75,39275,2
76,30,1
76,199,1
76,793,1
76,1426,1
76,1509,1
76,1951,1
76,3123,1
76,3627,1
76,6276,1
76,6369,1
76,9164,1
76,18437,1
76,20596,1
76,25821,2
76,33428,2
76,49955,1
77,115,1
77,212,1
77,314,1
77,420,1
77,640,1
77,684,1
77,924,2
77,1073,1
77,2300,1
77,3001,1
77,10254,1
77,33973,4
77,34069,1
77,149353,1
78,95,1
78,338,1
78,481,1
78,645,1
78,1583,1
78,2700,1
78,4096,1
78,5995,1
78,7307,1
78,8575,2
78,13144,1
78,17815,1
78,124015,1
79,119,1
79,160,1
79,1039,1
79,1602,1
79,2355,1
79,5043,1
79,6893,1
79,14581,1
79,20848,1
79,36991,1
79,37301,1
79,37383,1
80,409,1
80,584,1
80,741,1
80,2551,1
80,3289,1
80,7418,1
80,15926,1
80,26977,1
80,96958,1
81,32,2
81,1324,2
81,1328,1
81,1974,1
81,2013,1
81,2124,1
81,2731,1
81,2845,1
81,2960,1
81,3187,1
81,3496,1
81,4799,1
81,5530,1
81,8703,2
81,10433,1
81,11233,2
81,15980,1
81,18262,1
81,23501,1
81,27622,1
81,39861,2
81,44162,1
81,61572,1
81,142572,2
81,151782,1
81,153220,1
82,148,1
82,551,2
82,690,1
82,795,1
82,1142,1
82,6429,1
82,6734,2
82,9641,1
82,13734,1
82,19676,1
82,21507,1
83,301,1
83,1246,1
83,4155,1
83,8329,1
83,27973,1
84,295,1
84,411,1
84,945,1
84,1616,1
84,1782,1
84,3527,1
84,16352,3
84,27928,2
84,54965,1
85,66,1
85,115,1
85,1022,1
85,1301,1
85,1585,1
85,1611,1
85,1762,1
85,1803,1
85,2340,1
85,2873,1
85,4875,1
85,7200,2
85,7605,1
85,9562,1
85,11655,1
85,37797,1
85,44141,1
86,976,1
86,1861,1
86,4034,1
86,8237,1
86,10501,1
86,11139,1
86,37504,1
87,101,1
87,192,1
87,214,1
87,605,1
87,782,3
87,975,1
87,2450,1
87,2894,1
87,3238,1
87,3829,1
87,3912,2
87,5487,1
87,9907,1
87,14434,1
87,132420,1
88,137,1
88,500,1
88,1344,1
88,1659,1
88,1850,1
88,2622,1
88,4302,1
88,4521,1
88,4911,1
88,11275,1
88,16689,1
88,17147,1
88,71070,1
89,299,1
89,641,1
89,769,1
89,1123,1
89,1406,1
89,2112,1
89,2237,1
89,3358,1
89,6212,1
89,10561,1
89,13713,1
89,16563,1
89,23326,1
89,58281,1
90,509,1
90,858,1
90,1432,1
90,3095,1
90,3224,2
90,4832,1
90,7895,2
90,8007,1
90,9870,1
90,19832,1
90,23499,1
91,34,1
91,173,1
91,527,1
91,1370,1
91,1631,1
91,2116,1
91,2369,1
91,2377,1
91,3237,1
91,3640,1
91,4783,1
91,5075,1
91,6551,1
91,7712,2
91,8087,1
91,10940,1
91,18816,1
91,19083,1
91,33123,1
91,33714,4
91,50406,1
91,63169,1
91,70487,1
92,343,1
92,447,1
92,626,1
92,772,1
92,876,1
92,1000,1
92,1181,1
92,1298,1
92,1378,1
92,1772,1
92,3019,1
92,3330,1
92,5039,1
92,6771,1
92,11502,1
92,41034,1
92,44078,1
93,1036,1
93,2077,1
93,2138,1
93,17379,1
93,21368,2
93,106349,2
94,116,1
94,895,1
94,1034,1
94,3393,1
94,8949,1
94,10185,1
94,10774,1
94,17242,2
94,19521,2
94,19987,2
94,36640,2
95,116,1
95,203,1
95,1330,1
95,1985,1
95,2111,1
95,4871,1
95,7327,1
95,8987,1
95,9609,1
95,12821,1
95,13040,1
95,14489,1
95,21995,1
95,92561,1
96,206,1
96,473,1
96,3243,1
96,4146,1
96,5721,1
96,12357,1
96,13423,1
96,28930,1
96,29219,1
96,90164,1
97,406,1
97,434,1
97,1746,1
97,3397,1
97,4319,1
97,9727,1
97,13588,1
97,43344,1
97,136115,2
98,260,1
98,349,1
98,408,1
98,880,1
98,1875,1
98,1908,1
98,1932,1
98,2283,1
98,2653,1
98,3265,1
98,9386,1
98,11413,1
98,11519,1
99,755,1
99,1461,1
99,2012,1
99,2838,1
99,3711,1
99,3765,1
99,6608,1
99,7822,1
99,12007,2
99,20055,1
99,78015,1
100,734,1
100,814,1
100,1061,1
100,1766,1
100,4393,1
100,5767,1
100,12753,3
100,30223,1
100,42604,1
101,266,1
101,753,1
101,843,1
101,2450,1
101,3788,1
101,10772,2
101,11631,1
101,18779,4
101,27262,1
101,37881,1
102,667,1
102,1154,1
102,1209,1
102,3713,2
102,4489,1
102,5373,1
102,5983,1
102,6594,1
102,10127,1
102,17608,1
102,21660,1
102,29425,1
102,67522,1
103,1474,2
103,1539,1
103,1548,2
103,2376,1
103,2730,1
103,3358,1
103,3734,1
103,5476,1
103,6368,1
103,7994,2
103,8169,1
103,24371,1
103,169712,1
104,213,1
104,227,1
104,523,1
104,586,1
104,941,1
104,1019,1
104,1264,1
104,1547,1
104,1820,1
104,3712,1
104,6921,1
104,7280,1
104,20831,1
104,62914,1
105,71,1
105,199,1
105,1161,1
105,1175,1
105,1353,1
105,1386,1
105,1527,1
105,1932,1
105,2944,1
105,3062,1
105,3957,1
105,4727,1
105,6151,1
105,6209,1
105,8167,1
105,20104,1
106,289,1
106,560,1
106,781,1
106,925,1
106,1737,1
106,4438,1
106,4516,1
106,4622,1
106,8771,1
106,9210,1
106,11949,1
106,12398,1
106,20127,1
106,33863,2
107,17,1
107,375,1
107,1432,1
107,1864,1
107,2168,1
107,4434,1
107,5323,2
107,9043,1
107,9314,1
107,10526,1
107,16300,2
107,42673,1
108,176,1
108,286,1
108,638,1
108,689,1
108,913,1
108,937,1
108,1870,1
108,2115,1
108,2561,1
108,2665,1
108,5563,1
108,7745,1
108,13972,1
108,20818,1
108,48528,1
108,69120,1
108,70272,1
108,80561,1
109,85,1
109,1105,1
109,1526,1
109,1969,1
109,2405,1
109,2727,3
109,4424,1
109,5108,1
109,5433,1
109,15433,1
109,40686,1
110,21,1
110,312,1
110,988,1
110,1053,1
110,1503,1
110,1969,1
110,3097,1
110,6224,1
110,6500,1
110,7254,1
110,9024,1
110,12377,1
110,18678,1
110,30704,1
110,37418,1
110,44162,1
111,437,1
111,514,1
111,1124,1
111,1645,2
111,3256,1
111,6419,3
111,7434,1
111,13486,3
112,54,1
112,64,1
112,1582,1
112,1619,1
112,2799,1
112,2989,1
112,3238,1
112,3962,1
112,4880,1
112,5054,1
112,22623,1
112,26062,2
112,36360,3
112,68598,3
113,141,1
113,232,1
113,380,1
113,634,1
113,777,1
113,1909,1
113,1912,1
113,2116,1
113,2206,1
113,2494,1
113,2865,1
113,4129,1
113,27726,1
114,64,1
114,571,1
114,694,1
114,716,1
114,887,1
114,949,1
114,2161,1
114,2496,1
114,3507,1
114,6003,1
114,7155,1
114,12111,1
114,13450,1
114,22441,1
114,47457,3
115,205,1
115,384,1
115,659,1
115,1134,1
115,5560,1
115,7945,1
115,8019,1
115,11201,1
115,18515,1
115,86131,1
115,145065,1
116,51,1
116,181,1
116,1535,1
116,2589,1
116,22779,1
116,31149,2
117,655,1
117,1975,1
117,2202,1
117,4785,2
117,8394,1
117,12373,2
117,26242,2
117,30529,1
117,77653,1
118,85,1
118,377,1
118,434,1
118,457,1
118,929,1
118,1299,1
118,2524,1
118,6103,1
118,6674,1
118,7201,1
118,10254,1
118,12515,1
118,34819,1
118,54421,1
118,69344,1
119,1403,1
119,1435,1
119,2653,1
119,3403,1
119,3631,1
119,4142,1
119,6053,1
119,6698,1
119,7862,1
119,9232,1
119,10719,1
119,14225,1
119,16470,1
119,17294,1
120,2675,1
120,3234,1
120,3855,1
120,5358,1
120,14764,1
121,32,1
121,89,1
121,178,1
121,1607,1
121,4150,1
121,6100,1
121,7024,1
121,8850,1
121,12895,1
121,14486,1
121,21616,2
121,21673,1
121,33044,1
121,104411,1
122,134,1
122,476,1
122,479,1
122,787,1
122,1939,1
122,2221,1
122,4712,1
122,6296,1
122,12994,1
122,19030,1
122,19065,1
122,23943,1
122,92802,1
123,336,1
123,803,1
123,864,1
123,963,1
123,1571,1
123,2129,1
123,3784,1
123,4041,1
123,6696,1
123,6830,1
123,13140,2
123,37666,1
124,881,1
124,912,1
124,1062,1
124,1652,1
124,1892,2
124,4006,1
124,4387,1
124,4565,1
124,4778,1
124,7341,1
124,11491,2
124,25300,1
124,37511,1
124,38040,1
125,50,1
125,156,1
125,157,1
125,209,1
125,1089,1
125,1125,1
125,1166,1
125,3443,1
125,3978,2
125,4206,1
125,5596,1
125,6742,1
125,25730,1
125,30339,2
125,66688,1
126,264,1
126,1339,1
126,1454,1
126,1515,1
126,3319,1
126,3740,1
126,9040,1
126,11698,1
126,12440,1
126,41202,1
126,98575,3
127,387,1
127,621,1
127,1176,1
127,1375,1
127,1485,1
127,3602,1
127,6547,1
127,26869,1
128,175,1
128,259,1
128,746,1
128,822,1
128,1072,1
128,1172,1
128,1372,1
128,1769,1
128,2001,1
128,2090,1
128,3420,1
128,4539,1
128,7486,1
128,7695,1
128,17503,1
129,291,1
129,743,1
129,1827,1
129,3174,1
129,14289,1
129,14563,1
129,17146,2
129,18105,1
129,31466,1
129,38329,1
130,538,1
130,684,1
130,692,1
130,975,1
130,1062,1
130,1189,1
130,1259,1
130,4647,2
130,4987,1
130,5528,1
130,8094,1
130,11944,1
130,27425,2
130,37126,2
131,715,1
131,3787,1
131,4103,1
131,23673,1
131,41604,1
131,148229,1
132,1336,1
132,2495,1
132,5431,1
132,8695,2
132,56747,1
133,587,1
133,924,1
133,1897,1
133,1972,1
133,2298,1
133,3038,1
133,3418,1
133,3442,1
133,3937,1
133,4328,1
133,6817,1
133,7365,1
133,14034,1
133,18007,1
133,29355,1
133,32337,1
133,43459,1
134,334,1
134,425,1
134,427,1
134,450,1
134,1046,1
134,1120,1
134,1414,1
134,1472,1
134,2284,1
134,2932,1
134,3963,1
134,4762,1
134,7245,1
134,8034,1
134,20197,1
135,725,1
135,1776,1
135,2584,1
135,2674,1
135,3165,1
135,4388,1
135,5246,1
135,11623,1
135,24530,1
135,90008,1
136,1326,1
136,4241,1
136,7268,1
136,11331,1
136,11406,1
136,16443,1
137,133,1
137,471,1
137,634,1
137,980,1
137,1060,1
137,2958,1
137,9517,1
137,10721,1
137,11963,1
137,13537,1
137,137324,1
138,58,1
138,225,1
138,395,1
138,702,1
138,859,1
138,968,1
138,3065,1
138,5739,1
138,7225,1
138,12475,1
138,16809,1
138,19938,1
138,33870,2
138,69201,2
139,56,1
139,563,1
139,1473,1
139,1497,1
139,2578,1
139,7051,1
139,14890,1
139,37510,1
140,366,1
140,450,1
140,1081,1
140,1159,1
140,1458,1
140,2288,1
140,2531,1
140,5297,1
140,14296,1
140,24539,1
140,26055,1
140,40288,1
140,127047,1
141,4,1
141,98,1
141,423,1
141,1182,1
141,1408,1
141,3048,1
141,3341,1
141,14231,2
141,15372,1
141,24001,1
142,89,1
142,437,1
142,1553,1
142,1951,1
142,3030,1
142,3276,1
142,4621,1
142,11921,1
142,12570,1
142,14325,1
142,72139,2
143,241,1
143,942,1
143,1923,1
143,2457,1
143,3534,1
143,5561,1
143,6226,1
143,11829,1
143,18598,1
143,27806,1
143,43139,2
143,80588,1
144,57,1
144,180,1
144,218,1
144,376,1
144,565,1
144,975,1
144,1256,1
144,3342,1
144,3483,1
144,3488,1
144,3670,1
144,5510,1
144,5612,1
144,9163,1
144,9920,2
144,14558,1
144,27855,1
144,100436,1
144,161081,1
145,625,1
145,773,1
145,1210,1
145,1224,1
145,1484,2
145,1874,1
145,2145,1
145,2311,1
145,2701,1
145,2880,1
145,3802,1
145,4947,1
145,5454,1
145,7919,1
145,15689,1
145,20918,1
146,549,1
146,766,1
146,1040,1
146,1806,1
146,4539,1
146,4890,1
146,6380,1
146,6745,1
146,8776,1
146,46063,1
146,77873,1
146,103413,1
147,288,2
147,379,1
147,968,1
147,2150,1
147,3315,1
147,5591,1
147,5977,1
147,36394,1
147,38744,1
147,73641,1
148,319,1
148,513,1
148,516,1
148,649,1
148,711,1
148,734,1
148,1072,1
148,1674,1
148,2031,1
148,2067,1
148,2418,1
148,2651,1
148,2958,1
148,3445,1
148,3915,1
148,4475,1
148,5889,1
148,7653,1
148,37329,1
149,343,1
149,370,1
149,435,1
149,587,1
149,658,1
149,731,1
149,740,1
149,807,1
149,1165,1
149,1978,1
149,2343,1
149,2574,1
149,2832,1
149,3850,1
149,5576,1
149,6611,1
149,8921,1
149,15709,2
149,16864,1
150,646,1
150,1004,1
150,1373,1
150,1472,1
150,2885,1
150,3382,1
150,5030,1
150,7978,4
150,16375,1
151,235,1
151,449,1
151,564,1
151,858,1
151,1544,1
151,1831,1
151,6378,1
151,6701,1
151,10228,1
151,12982,1
151,14047,1
151,14502,1
151,15558,1
151,16620,1
151,16831,1
151,42622,1
152,275,1
152,430,1
152,1652,1
152,1974,1
152,2174,1
152,3204,1
152,3288,1
152,5417,2
152,7044,1
152,12690,2
152,21687,1
152,45549,4
153,559,1
153,652,1
153,736,1
153,1053,1
153,1340,1
153,1736,1
153,1899,1
153,6157,1
153,6537,1
153,18486,1
153,20315,1
153,31545,1
153,37641,1
153,51678,2
153,56827,1
153,144933,1
153,157012,1
154,265,1
154,789,1
154,1227,1
154,1480,1
154,1504,1
154,1710,1
154,4529,1
154,14301,1
154,49479,2
155,29,1
155,133,1
155,274,1
155,469,2
155,1155,1
155,2102,1
155,2683,2
155,3111,1
155,3848,1
155,6007,1
155,15311,1
156,82,1
156,259,1
156,329,1
156,560,1
156,1571,1
156,1823,1
156,2475,1
156,2949,1
156,2984,1
156,3692,1
156,3733,1
156,12804,1
156,13467,1
156,13680,1
156,20761,2
156,111403,2
157,54,1
157,326,1
157,1265,1
157,2556,1
157,2686,1
157,7129,1
157,8675,1
157,8897,1
157,11449,1
157,12153,1
157,30980,1
158,86,1
158,534,2
158,1120,1
158,1206,1
158,1222,1
158,1584,1
158,1968,1
158,16978,1
159,19,1
159,95,1
159,466,1
159,493,1
159,845,1
159,1285,1
159,1299,1
159,1570,1
159,2075,1
159,2929,1
159,3198,1
159,14906,1
159,16385,1
160,234,1
160,714,1
160,756,1
160,812,1
160,929,1
160,1162,1
160,1751,1
160,2592,1
160,2772,1
160,3237,1
160,5000,1
160,5005,1
160,7393,1
160,8024,1
160,16798,1
160,20626,2
160,169447,2
161,37,1
161,734,1
161,750,1
161,2544,1
161,2920,1
161,3255,1
161,10713,2
161,10910,1
162,189,2
162,259,1
162,662,1
162,794,1
162,881,1
162,2648,1
162,4194,1
162,6130,2
162,7562,1
162,12152,1
163,219,1
163,1531,1
163,1634,1
163,4153,1
163,5275,1
163,8621,1
163,13267,2
163,23558,1
163,25989,1
163,50821,1
163,50968,3
163,67281,1
163,158524,1
164,160,1
164,658,1
164,684,1
164,1129,1
164,1576,1
164,1628,1
164,2627,1
164,5738,1
164,5835,1
164,9692,1
164,12189,1
164,15070,1
164,23694,1
165,804,1
165,919,1
165,1272,1
165,2210,1
165,2276,1
165,3291,1
165,3866,1
165,6068,2
165,7217,1
165,33857,1
165,104732,3
166,878,1
166,889,1
166,1526,1
166,4683,1
166,5576,4
166,6248,1
166,23487,1
166,56661,1
