rows,cols,strengths
64,3765,1
64,7964,1
65,941,1
65,123427,1
66,1400,1
66,77814,4
67,571,1
67,3151,1
67,9533,1
67,15386,2
67,122286,2
68,4367,1
68,34874,1
68,48749,1
69,14573,1
70,782,1
70,1512,1
70,12921,1
70,15921,1
70,55521,1
71,7754,1
71,10221,1
71,40148,2
72,12000,2
72,15610,1
72,19810,1
72,27167,2
72,27283,4
72,32087,1
73,1972,1
73,2445,1
73,5346,2
73,39606,2
73,57996,1
74,877,1
74,2136,1
74,57760,5
74,64808,5
75,2663,1
75,3714,1
76,7057,2
77,156,1
77,2396,1
77,4102,1
77,7050,1
77,112421,1
78,1207,1
78,3429,1
78,9924,1
78,18102,2
78,42203,2
78,43896,1
78,62104,2
79,15456,2
80,256,1
80,1374,1
80,2382,1
80,5325,1
80,8830,1
80,10486,1
81,569,1
81,4286,1
81,8849,1
81,21515,1
81,143970,1
82,7055,1
82,9758,2
82,31121,1
82,53215,1
83,750,1
83,26035,1
84,703,1
84,4727,2
84,12888,1
85,4986,1
85,66289,1
86,9385,1
86,10544,1
86,27936,2
88,4743,1
88,13518,1
88,15893,1
88,19996,1
88,33158,2
88,54510,5
90,571,1
90,1032,1
90,4659,1
91,330,1
91,2947,3
91,67914,1
92,8524,1
93,10970,1
93,60075,1
93,73354,3
94,2419,1
94,8759,1
94,13125,1
94,16361,1
94,17278,3
94,22769,1
94,146805,1
95,173,1
95,2924,2
95,85793,3
95,131757,2
96,8623,1
96,11281,2
96,51278,1
97,860,1
97,2199,1
97,4521,1
97,15776,2
97,67132,1
98,4135,1
98,6347,2
99,36562,2
100,104,1
100,1357,1
100,8508,1
100,14557,1
100,17048,1
100,114276,1
101,10058,1
101,17504,1
101,60890,5
101,61330,1
102,5588,1
102,18963,1
103,2287,2
103,2817,1
103,4681,1
103,13444,1
103,29306,2
103,49905,1
104,12084,3
105,14646,1
105,21020,2
106,1671,1
106,3807,1
106,4496,2
106,15481,1
106,27668,3
107,1411,1
107,9302,1
107,46098,1
108,5090,1
108,6726,1
109,6023,1
109,10910,1
109,116823,1
110,307,2
110,943,1
110,1167,1
110,3763,3
110,4546,3
110,34541,1
111,2783,1
111,4033,1
111,6890,2
111,7808,1
111,9961,1
112,34,1
112,205,1
112,3455,3
112,16084,1
112,17423,1
112,34066,1
112,49014,1
112,54730,2
114,103533,1
115,161,1
115,15909,1
116,88253,2
117,2136,1
117,4990,1
117,23512,1
117,29190,1
117,41107,1
118,2361,1
119,679,1
119,12895,1
119,73234,4
120,6970,1
120,33802,1
120,52891,1
121,343,1
121,12642,1
121,26781,1
121,34798,2
122,3260,2
122,10235,1
122,22404,1
122,125173,1
122,138580,2
123,11469,1
123,13124,1
124,786,1
124,3243,1
124,6648,1
124,46626,2
125,2657,1
125,133878,2
126,93095,2
127,4172,1
127,20719,2
128,2022,1
128,2061,1
128,11351,2
128,75184,1
128,135296,3
129,2885,1
130,51,1
130,4994,1
131,901,1
131,2854,2
131,15768,1
131,105686,1
131,166938,4
132,1463,1
132,6110,1
132,8669,1
133,270,1
133,92799,2
134,1220,1
134,2170,1
134,2587,1
134,21359,5
134,58770,1
134,65353,1
135,2617,1
135,15743,2
135,63006,3
135,68765,1
135,93622,1
136,1886,1
136,17575,1
136,50554,1
136,58476,1
137,12403,1
137,50713,1
138,2574,1
138,3790,1
138,5271,2
138,11401,1
139,82,1
139,3142,1
139,13294,1
139,26671,2
139,56200,1
140,7934,1
140,15859,1
140,35385,1
140,66063,1
141,2607,1
141,24876,1
141,35727,1
141,41005,1
142,8149,1
142,25875,1
143,7855,3
143,10793,1
143,157287,4
144,160,1
144,426,1
144,62936,1
145,1905,1
145,2395,1
145,5067,1
145,10801,1
145,11917,1
146,11130,1
146,61806,1
147,1283,1
147,12321,2
147,13936,1
147,18733,1
147,34762,1
147,65141,5
148,26724,1
148,33219,3
149,981,1
149,24999,2
150,756,1
150,5370,1
150,11537,2
151,2290,1
151,11133,1
151,22144,6
151,106020,1
152,7227,1
152,10853,2
152,34094,1
152,40450,1
152,81864,2
153,816,1
153,11265,2
153,23465,2
153,77880,1
153,104336,1
153,139175,1
154,171,1
154,1712,1
154,146937,1
155,4585,1
155,8321,3
155,12020,1
155,39281,2
156,3668,1
156,7493,1
156,8086,1
156,20337,1
156,106721,2
157,1365,1
157,3199,1
159,11296,2
159,12523,1
159,23078,2
159,77969,5
159,87913,1
159,105838,1
160,799,1
160,59085,4
161,8,1
161,4977,1
161,6722,1
161,9516,1
161,41467,1
162,88,1
162,8968,1
162,66962,2
162,106520,2
163,3595,1
163,7941,1
163,20014,1
164,566,1
164,6708,1
164,25168,1
164,52823,2
164,86791,3
164,137739,1
165,1272,1
165,7344,1
165,8136,3
165,13330,1
165,13347,1
165,24569,1
165,36719,1
165,103535,5
166,58016,1
167,2139,3
167,19116,4
167,61048,2
168,1300,1
168,3577,1
168,6262,1
168,11523,2
168,34821,2
168,49419,5
169,7063,1
169,21081,3
169,25846,1
169,32278,1
170,2994,1
170,52829,1
170,71939,1
170,99460,2
170,161950,1
172,200,1
172,12968,1
172,48248,1
173,3706,1
173,58587,1
174,5045,1
174,5479,1
174,21437,1
175,2623,1
175,5759,1
175,33058,3
176,1437,1
176,2167,1
176,2201,1
176,5704,1
176,10048,3
176,17915,3
177,1432,1
177,2895,1
177,8624,1
177,37950,1
177,45849,12
177,70391,2
178,555,1
178,583,1
178,3937,2
178,5872,1
178,30793,1
178,46172,5
179,7211,1
179,15249,2
179,22772,1
180,2928,1
180,4579,1
180,34822,1
181,776,1
181,1300,4
181,2246,1
181,39426,2
181,53491,2
182,230,1
182,13248,1
182,16931,1
183,4484,1
183,13826,1
184,2414,1
185,204,1
185,71817,2
185,79585,1
186,886,2
186,5762,1
186,7232,2
187,909,1
187,17546,2
188,1762,1
188,5719,1
188,24613,1
188,31693,3
189,734,3
189,1145,1
189,3436,1
189,15386,1
189,15607,1
189,32150,2
190,61,1
190,3619,1
190,6103,2
190,15081,1
190,80193,1
191,2793,1
191,5230,1
191,6433,1
191,36988,1
191,98348,3
192,6872,3
192,11266,1
193,3309,1
193,6478,1
193,6876,2
193,69714,2
194,2698,1
194,3578,1
194,21809,3
194,55232,1
195,738,1
195,47358,1
195,70863,3
195,132597,1
196,19,1
196,2132,2
196,11328,1
197,1086,1
197,4669,1
198,1336,1
198,10102,1
198,24177,2
198,52312,2
198,85991,3
199,2606,1
200,1571,1
200,2538,1
200,133355,1
201,2162,1
201,17028,1
201,68809,1
201,156274,1
202,61,2
203,497,1
203,2234,1
203,6110,2
203,7226,2
203,17310,1
203,31163,2
203,38807,1
204,11349,1
204,17387,1
204,71465,3
204,126432,3
205,1245,1
205,1575,2
205,3917,1
205,6534,1
205,22989,3
205,25630,3
205,62281,1
205,79291,3
206,9045,1
206,9287,1
206,48953,8
207,1186,1
207,1835,1
207,4927,1
207,8490,1
207,41744,1
208,3698,2
208,5374,1
208,15126,1
208,17171,1
208,44399,2
208,117925,5
209,116251,5
210,750,1
210,10994,1
210,58225,1
210,83986,2
211,201,1
211,4268,1
212,1049,1
212,84990,5
213,1724,1
213,4998,1
213,40096,4
213,44609,2
215,578,1
215,19219,2
215,138315,3
216,1689,3
216,4143,1
216,27483,2
217,378,1
217,15669,2
217,18734,1
217,26023,2
217,102387,1
218,2972,1
218,8639,1
218,10856,1
218,14181,2
218,16633,1
218,24779,1
218,64590,1
219,9,1
219,172,1
219,85903,1
220,3157,1
220,16237,2
220,18143,1
220,62659,3
220,109639,2
221,5196,1
221,13872,4
221,68903,1
222,3171,1
222,20665,1
222,27575,2
222,31948,1
223,3868,1
223,8728,2
223,67078,4
224,29651,1
224,87924,3
225,1698,1
227,3372,1
227,6614,1
227,116179,3
228,536,1
228,578,1
229,10298,3
229,15925,1
229,19973,1
229,22047,1
230,5547,1
230,21818,1
230,80864,1
230,123212,5
231,4971,1
231,7466,2
231,10191,3
232,2577,2
232,4959,1
233,2597,1
233,40216,3
234,279,1
234,345,1
234,949,1
234,1901,1
234,3539,1
234,5949,2
234,24504,2
234,42945,4
235,9186,2
235,73803,1
235,101663,1
236,9285,2
236,35124,2
236,38267,4
236,83816,3
236,162179,7
237,277,1
237,6905,1
237,9598,1
238,789,2
238,13868,5
238,152632,3
239,1815,1
239,6090,1
239,12187,1
239,68028,4
240,35,1
240,661,1
240,3615,1
240,9769,2
240,14166,1
240,16988,1
240,19293,2
240,90006,5
241,109554,2
241,136510,9
242,13552,2
242,58942,2
243,1320,1
243,2048,1
243,4701,1
243,5722,1
243,6359,1
243,9596,1
244,10100,1
244,39938,1
244,97829,2
245,3779,2
245,11284,3
245,12963,1
245,30681,1
245,33920,1
245,37751,1
246,992,1
246,4058,1
246,21424,2
246,27375,3
247,1456,1
247,16487,1
247,25360,1
247,51004,2
247,66798,3
248,2773,1
248,4715,1
248,98159,1
248,121895,1
249,9180,6
249,104165,2
250,695,1
250,863,2
250,4892,3
250,62505,2
250,99426,1
250,102861,1
250,124923,3
251,2311,1
251,22377,2
251,105006,2
253,680,2
253,3751,1
253,14622,3
254,4019,1
254,4333,1
254,5443,1
254,11835,1
255,2304,1
255,4556,1
255,7768,1
255,10415,1
255,41851,2
256,6734,2
256,23703,1
256,49977,1
257,13180,1
257,38611,6
258,29399,1
258,69426,1
258,82204,1
259,1486,1
259,5178,1
259,26708,1
259,112557,1
260,1373,2
260,2364,1
260,4237,1
261,4511,1
261,27950,3
261,28876,2
261,32553,3
261,33620,1
261,76232,2
262,6256,1
262,9609,1
262,14685,2
262,29682,1
262,110053,1
263,170,1
263,2505,1
263,2866,1
263,3556,1
263,18528,1
263,19127,1
263,43076,1
263,51063,1
265,1529,1
265,8733,1
265,43431,1
266,6509,1
266,16943,1
266,70585,2
267,891,1
267,922,1
267,5403,1
267,8089,1
267,27523,1
267,29239,1
267,57017,1
268,2287,2
268,2657,2
268,24704,1
268,25672,5
268,29580,2
268,51955,1
268,62943,5
269,1976,1
269,6526,1
269,48869,3
270,1406,1
270,12568,1
270,17516,1
271,6422,1
271,108083,1
272,19,1
272,2422,1
272,24958,3
272,40800,1
273,2027,1
273,10600,1
273,22753,1
274,1318,1
274,1546,1
274,164477,1
275,1116,1
275,3004,1
275,22302,1
275,27227,4
275,39605,3
276,1123,1
276,1408,1
276,2015,1
276,5597,1
276,12793,1
277,2826,1
277,5438,1
277,27792,5
278,5869,1
278,73749,2
278,110210,1
279,1304,1
279,2858,1
279,13677,1
279,50317,2
280,7759,1
280,19661,1
280,36150,3
281,1766,1
281,4079,1
281,24379,1
281,30120,1
282,2542,1
282,5170,2
282,5288,1
282,5480,3
282,14085,1
282,32883,1
282,70150,1
283,3892,1
283,27916,1
284,1894,2
284,7139,1
284,18148,1
284,42820,2
285,4778,1
285,7039,1
285,7274,1
285,9187,1
285,11604,1
286,3827,1
286,6786,2
287,738,1
287,2390,1
287,5396,1
287,12374,2
287,20627,1
287,90700,1
288,4413,1
288,5853,1
288,9404,1
288,145955,2
289,3214,1
290,2931,1
290,25392,1
291,485,1
291,32684,2
292,8060,2
292,12409,3
293,1758,1
293,24624,2
294,1934,1
294,2365,1
294,3734,1
294,34504,2
295,4560,1
295,36819,1
295,70118,1
295,75503,1
296,1168,1
296,11092,1
297,322,1
297,724,1
297,3587,1
297,7961,1
297,8542,1
297,17905,1
297,20825,1
297,28102,1
298,1199,1
298,2128,1
299,6195,1
300,27416,1
301,406,1
301,9902,1
302,2711,1
302,2876,1
302,7232,1
303,1521,1
303,5044,1
303,49798,3
303,53619,1
303,83322,2
304,7967,1
304,84221,1
305,794,1
305,42322,4
305,98476,1
305,112654,1
306,2361,1
306,46021,3
306,144523,1
307,231,1
307,705,1
307,7476,1
308,672,1
308,5750,1
308,6544,1
308,10126,1
308,14941,1
308,40470,1
308,56734,4
309,2238,1
309,44953,2
310,2799,1
310,10535,1
311,3885,1
311,30900,1
311,67694,1
311,68269,1
312,10585,1
312,48243,1
312,97581,1
313,8002,2
313,29837,2
314,6072,1
315,2044,1
315,4274,6
315,5017,1
315,17240,3
316,510,1
316,3191,1
316,3632,2
316,4319,1
316,15058,1
316,98067,1
317,661,1
317,1646,1
317,2467,1
317,10158,1
317,28111,1
318,831,1
318,8722,1
318,18136,1
318,31316,1
318,43966,1
319,1455,1
319,10575,1
319,11662,1
319,143036,1
320,2413,1
320,24785,2
320,27423,1
320,51717,2
320,54497,4
321,2363,1
321,4340,1
321,4715,2
321,32305,1
321,109411,3
323,1362,2
323,2575,1
323,4091,1
323,5862,1
323,26428,1
323,66846,1
323,152683,2
324,6833,1
324,35751,2
324,47822,2
325,530,1
325,1702,1
325,6333,3
325,9225,1
325,11719,1
325,32311,1
326,7380,1
326,38762,2
327,6680,1
327,10775,2
327,14833,1
327,16975,2
327,28873,1
327,29386,2
327,142110,1
328,499,1
328,839,1
328,3067,1
328,12905,1
328,22716,1
328,124289,2
329,1106,1
329,1142,1
329,27986,2
329,34512,1
329,130558,1
330,19053,1
330,25883,1
331,26699,2
331,69469,3
332,5670,1
333,24630,1
333,30107,1
334,6118,1
334,17847,1
335,99604,1
336,1968,1
336,11065,1
336,11784,1
337,30,2
337,4204,1
337,29306,1
337,40291,1
337,40397,1
338,17095,1
339,1569,1
339,4558,1
339,4583,1
340,7728,2
340,7788,2
340,7830,4
340,19008,5
340,50050,3
341,1821,1
341,4401,2
341,8852,1
341,13755,2
342,1051,1
342,11573,1
342,12455,1
342,90095,1
342,148523,2
343,3160,2
343,5040,1
343,9525,1
343,23405,1
343,59662,5
344,18538,1
344,97493,1
344,127082,1
345,648,1
345,2215,1
345,35634,1
345,39478,7
346,154,1
346,9946,1
346,162810,1
347,219,1
347,442,1
348,316,1
348,369,1
348,469,1
348,2855,2
348,2951,1
348,30781,1
348,59273,1
349,3411,4
349,11899,1
349,12770,1
349,12787,1
349,46464,5
349,47902,3
350,1553,1
350,5467,1
350,20101,2
351,1108,1
351,3350,1
351,9703,1
351,28755,7
351,38540,1
352,750,1
352,1257,1
352,2400,1
352,8546,1
352,13808,2
353,4110,2
353,6055,2
353,11220,1
354,821,1
354,906,1
354,6545,1
354,18666,1
354,42719,1
355,7180,1
355,10313,1
355,150294,2
356,288,1
356,1322,1
356,7171,1
356,11121,1
356,83727,1
356,98430,3
357,12013,2
357,55522,1
357,112459,6
358,538,1
358,3343,1
358,33477,1
359,1505,1
359,4481,1
359,11666,1
359,105279,1
360,425,1
360,2834,1
360,4624,1
360,5353,1
360,17702,2
360,21005,2
361,1583,1
361,2582,1
361,15321,2
361,17161,1
362,1299,2
362,2984,1
362,10922,2
363,1759,1
363,37301,1
364,2135,1
364,2808,1
364,5157,1
364,20665,1
364,115585,2
365,4862,1
365,5649,1
365,27927,1
366,4415,1
366,5969,1
367,20580,1
367,34649,1
368,2386,2
368,5395,1
368,8929,1
368,24611,2
369,3181,1
369,5355,2
370,1195,1
370,3119,1
371,3577,1
371,37497,5
371,69746,1
373,1496,1
373,4580,3
373,6296,1
373,21547,1
373,46997,1
374,1921,1
374,17463,2
374,66501,1
374,82435,4
375,752,1
375,4144,1
375,10923,2
376,3681,2
376,6572,1
376,14756,2
376,21933,3
377,429,1
377,4849,1
377,43294,3
378,11024,1
378,24635,1
379,4446,1
379,60260,1
380,61664,1
381,747,1
381,4190,1
381,5268,1
382,2723,2
382,9154,1
382,22910,1
382,116822,2
383,1266,1
383,4881,1
383,4894,1
383,8766,1
383,10407,4
383,85803,2
384,129,1
384,2858,1
384,54974,3
385,169,1
385,37489,1
386,8943,1
386,9496,1
386,14199,1
386,71164,2
387,4315,1
387,29589,1
387,139694,2
388,1848,1
388,14718,2
388,94976,1
389,944,1
389,11764,2
389,18677,1
390,2003,1
390,10068,1
390,13109,1
390,39533,1
391,1082,1
391,2451,1
391,7481,2
391,28065,1
392,671,1
392,925,1
392,10175,1
393,4178,1
393,27925,2
394,127,1
394,2744,1
394,99462,1
395,798,1
395,1633,1
395,2006,1
395,5976,1
395,143357,3
395,169623,1
397,1306,1
397,6166,2
397,6408,2
397,16827,2
397,29317,1
398,1013,1
398,4443,1
398,8231,1
398,11088,1
398,25285,1
399,4283,1
399,110043,2
400,1228,1
400,3827,2
401,5564,1
401,84278,1
401,107823,1
402,4827,1
402,31114,2
402,42819,1
402,69149,1
403,504,1
403,39549,1
404,540,1
404,1269,1
404,3611,2
404,8317,1
404,18191,1
404,78021,5
404,133630,1
404,135387,2
405,691,1
405,4448,1
405,16874,3
405,20814,1
405,32981,2
406,18864,1
406,54588,1
406,153184,1
407,6088,1
407,18599,1
407,52228,2
408,5092,3
408,8544,1
408,9756,1
408,149021,1
409,5442,1
409,8925,2
410,1230,1
410,7691,2
410,8389,1
410,34410,1
410,74558,2
411,313,1
411,923,1
411,1955,1
411,3646,1
412,14012,1
412,22225,3
412,55828,1
413,162,1
413,9481,1
413,9698,1
413,26173,2
413,97396,4
414,1417,1
414,30439,2
414,43265,3
414,55330,1
415,885,1
415,4040,1
415,7264,1
415,8815,1
415,14146,2
415,15940,1
415,31089,1
416,1032,1
416,1796,4
416,3356,1
416,4109,2
416,8156,1
417,400,1
417,2329,1
417,24323,1
417,127552,2
418,13708,1
418,34472,2
419,94,2
419,462,1
419,685,1
419,6546,1
419,36650,2
419,60746,4
419,159225,2
420,1820,2
421,1785,1
421,5184,3
421,9850,2
421,39964,3
422,2120,1
422,13913,2
422,17099,2
422,124975,1
423,24155,1
423,106394,2
424,18253,1
425,4209,2
425,4349,1
425,10406,1
425,56177,1
425,83328,1
426,13342,1
426,32563,1
427,283,1
427,10720,1
427,83103,1
428,1459,1
428,3528,1
428,4459,2
428,8095,1
428,17306,1
428,62375,1
429,3178,1
429,3321,1
429,26441,2
429,95892,3
430,3872,1
430,80092,2
430,120204,3
431,296,1
431,4092,1
431,96343,3
432,6182,1
432,19989,3
432,84192,1
433,89432,4
434,1093,2
434,5930,1
434,7800,2
434,19462,1
435,22694,1
435,37314,1
435,81860,1
436,17998,1
436,53493,1
437,258,1
437,625,1
437,9496,1
437,10569,1
437,15351,1
437,37361,1
437,70009,3
437,115607,1
438,4895,1
438,11418,1
438,26600,2
438,48866,5
439,4743,2
439,10778,3
439,15814,2
439,16286,2
440,6285,2
440,24707,7
440,78718,7
442,356,1
442,1243,1
442,5395,1
442,21053,1
442,25823,1
442,27574,1
442,71847,2
442,139825,1
443,3761,1
443,70692,1
444,475,1
444,9285,1
444,12074,1
445,12880,1
446,984,1
446,1037,1
446,2293,1
446,91309,2
447,984,1
447,2363,1
447,13092,1
447,56968,3
447,89550,1
447,90010,1
448,4991,1
448,5970,1
448,9239,1
448,14083,5
448,91000,2
449,3497,1
449,4904,1
449,71674,1
450,1276,1
450,9689,1
451,238,1
451,330,1
451,1374,1
452,3343,1
452,3868,2
452,145872,1
453,913,1
453,2117,1
453,4144,1
453,24184,1
453,77511,1
453,91516,4
454,7979,2
454,8577,2
454,19919,2
454,84223,1
455,148,1
455,1460,2
455,6055,2
455,7108,2
455,12456,2
455,20300,4
455,40025,1
456,99212,1
457,211,4
457,8055,1
458,11484,1
458,82859,1
458,117774,4
460,7472,1
461,1183,2
461,9533,1
461,64908,1
462,1149,1
462,3390,1
462,6841,1
462,31746,1
462,77265,1
462,77632,1
463,4137,1
463,34618,1
463,50136,1
464,3484,1
464,51941,4
465,5373,1
465,6557,2
466,1781,1
466,2335,1
466,3455,1
466,6163,2
466,9626,1
466,14859,1
466,138044,2
467,35404,1
468,42229,1
469,2324,1
469,2641,1
469,6782,1
469,9940,1
469,112504,1
470,9817,1
470,14148,1
470,17620,1
471,3898,3
471,5718,1
471,11174,1
471,21164,1
472,322,1
472,3695,1
472,17030,1
472,25649,2
472,125080,1
473,953,1
473,2786,1
473,86364,6
474,7613,2
474,15073,2
474,47003,1
474,53202,3
477,3788,1
477,6390,1
477,7204,1
477,13909,3
477,18243,1
477,32501,2
477,78451,2
478,3082,1
478,3139,1
478,63450,2
479,985,1
479,1206,1
479,6024,1
479,26838,1
480,5078,1
480,8700,1
480,18453,1
480,26305,1
480,29714,1
481,368,1
481,1416,1
481,3688,1
481,13408,3
483,1087,3
483,1388,1
483,3513,1
483,25028,2
483,36137,1
484,14557,1
484,14987,1
485,223,2
485,151744,5
486,314,1
486,8188,1
486,98611,1
487,2793,1
487,4477,1
487,33444,5
488,462,4
488,1677,1
488,2272,2
488,14182,1
488,129446,3
489,1240,1
489,8276,1
490,743,1
490,32124,1
491,3228,1
491,12509,1
491,12701,3
492,1206,1
492,3912,1
492,6096,1
492,12010,1
493,906,1
493,2044,1
493,4407,3
493,6330,1
493,24698,1
494,1879,1
494,3833,1
494,12525,1
494,12833,1
495,250,1
495,7616,1
495,28358,4
495,44426,2
496,1302,3
496,7253,1
496,23688,1
496,72002,3
497,1886,1
497,2457,1
498,5949,1
498,6525,1
498,19918,2
499,6686,1
499,8241,3
499,13493,2
499,41297,3
499,57020,3
500,8673,2
501,4010,1
501,7697,1
501,11530,1
501,71284,2
502,5817,1
502,68541,4
503,3797,1
503,3896,1
503,45083,1
504,26564,2
504,167935,7
505,1324,1
507,912,1
507,10536,1
507,17444,1
508,183,1
508,325,1
508,498,1
508,515,1
508,21690,1
508,37003,1
508,125769,2
509,1455,2
510,1030,1
510,2075,1
510,4090,1
510,18989,1
510,19877,1
510,53426,2
511,331,1
511,430,1
511,3171,1
511,3525,1
511,15892,1
512,1234,1
512,4810,1
512,22592,2
513,23386,1
514,719,1
514,1089,1
514,8628,1
514,19668,1
515,9503,1
515,90889,1
516,6061,1
516,8907,2
516,19177,1
517,274,1
517,524,1
517,1761,1
517,1791,1
517,4550,1
517,7705,1
517,75682,2
518,37985,2
518,79233,1
518,99688,1
519,2624,1
519,2891,1
519,3255,1
519,5261,1
519,8144,1
519,45365,2
519,63621,1
520,4260,1
520,10678,1
520,35018,1
521,1703,1
521,42204,3
521,60889,4
522,676,1
522,1029,2
522,35791,1
523,1805,1
523,14988,1
523,45571,1
524,294,1
524,850,2
524,1918,2
524,29762,1
525,1843,1
525,4419,1
525,5282,2
525,14073,1
525,16231,1
525,75450,3
526,1137,1
526,25735,3
526,112116,1
526,113659,6
527,12323,1
528,383,1
528,34743,2
529,6759,1
529,36665,1
529,53194,1
530,15534,2
530,54068,3
531,907,1
531,5382,1
531,9862,4
531,95311,1
532,273,1
532,5352,1
532,29085,1
533,1334,3
533,8917,1
534,2524,1
534,3075,1
534,3125,2
534,4753,1
534,26362,1
534,61377,2
534,73028,9
535,829,1
535,4834,1
535,10842,2
536,4813,2
536,29587,2
537,63848,2
538,3305,1
538,4493,1
539,937,1
539,1378,1
539,3768,1
539,41310,2
540,4550,1
540,4757,1
540,6083,1
540,10121,1
540,20408,1
540,39017,1
540,46855,1
540,114149,1
541,20393,2
541,62630,1
542,528,1
542,7231,2
542,13843,1
542,33928,2
543,626,1
543,755,1
543,4425,1
543,9521,2
543,22233,1
543,28138,1
543,35446,3
543,37258,1
543,93083,3
544,313,1
544,69405,1
545,19312,2
546,310,1
546,5952,1
546,23114,1
546,35005,3
546,113272,3
547,2628,1
547,2785,1
547,14007,1
547,22511,2
547,43610,4
547,60331,2
548,2315,1
548,6840,1
548,32186,2
548,67976,1
549,4991,1
549,6263,1
549,20447,1
549,139859,2
550,20455,2
550,23252,1
550,142383,4
551,1863,1
551,39934,2
551,69842,2
552,1428,1
552,4227,1
553,2458,1
553,2930,1
553,4014,1
553,9060,1
553,36009,1
554,2879,1
554,3210,1
554,8618,1
554,79124,6
555,1342,1
555,9961,1
555,48002,3
555,106948,5
556,1580,1
556,3185,1
556,4993,1
556,5883,1
556,10367,2
556,10518,1
557,6063,1
557,8164,2
557,128082,1
558,5456,1
558,5684,1
558,64821,2
559,129,1
559,12234,1
559,12254,1
559,57599,2
559,155344,1
560,6388,1
560,11114,4
561,111,1
561,6819,1
562,1280,1
562,1436,4
562,1726,1
562,2104,1
562,12104,2
563,162,1
563,461,2
563,31627,2
563,118327,2
564,26660,1
564,35719,2
564,86940,2
565,19799,6
565,20289,1
565,25497,1
566,110,2
566,985,1
566,1343,1
566,2728,1
566,9258,2
567,581,1
567,878,1
567,2991,1
567,4121,1
567,4463,1
567,4840,1
567,28821,1
567,29167,1
568,3491,1
568,9200,1
