rows,cols,strengths
14,3534,1
14,5670,1
14,5691,1
14,5826,1
14,17703,1
14,28887,2
15,57,1
15,889,1
15,1398,1
15,3325,1
15,19161,1
16,70,1
16,98,1
16,190,1
16,352,2
16,1353,1
16,7021,1
16,8494,1
16,31655,1
17,11,1
17,320,1
17,395,1
17,1266,1
17,1677,1
17,2638,1
17,3042,1
17,10993,1
18,327,1
18,383,1
18,422,1
18,430,1
18,493,1
18,595,1
18,614,1
18,1342,1
18,2106,1
18,3565,1
18,3571,1
18,3913,1
18,5236,1
18,6353,1
18,33917,1
18,38504,1
19,68,1
19,173,1
19,234,1
19,326,1
19,441,1
19,2100,1
19,2912,1
19,3388,2
19,3494,1
19,5524,2
19,6064,2
19,6521,1
19,15705,2
19,19204,6
20,62,1
20,71,1
20,183,1
20,276,1
20,483,1
20,627,1
20,846,1
20,908,1
20,1007,1
20,2504,1
20,5086,1
21,25,1
21,52,1
21,390,1
21,412,1
21,1507,1
21,2466,1
21,5284,1
21,6529,1
21,13514,1
21,14359,1
21,24116,1
22,60,1
22,81,1
22,149,1
22,152,1
22,186,1
22,331,1
22,472,1
22,478,1
22,584,1
22,610,1
22,625,1
22,867,1
22,1798,1
22,2526,1
22,2550,1
22,16570,1
22,25598,3
23,664,1
23,822,1
23,923,1
23,1709,1
23,1904,1
23,5538,1
23,7854,1
24,57,1
24,135,1
24,136,1
24,362,1
24,1013,1
24,1357,1
24,4213,1
24,13768,2
24,39368,2
25,8,1
25,17,1
25,42,1
25,161,1
25,188,1
25,268,1
25,296,1
25,1126,1
25,1130,1
25,1691,1
25,4026,1
25,7020,1
25,7538,1
25,28656,1
26,37,1
26,332,1
26,412,1
26,695,1
26,845,1
26,2751,1
26,7011,1
26,10921,1
26,12844,1
27,78,1
27,90,1
27,100,1
27,163,1
27,987,1
27,1007,1
27,1212,1
27,1749,1
27,4631,1
27,32749,1
28,26,1
28,142,1
28,148,1
28,167,1
28,1128,1
28,1134,1
28,1196,1
28,1330,1
28,1435,1
28,2015,1
28,4089,2
28,4116,1
29,9,1
29,307,1
29,377,1
29,456,1
29,1739,1
29,2191,1
29,4189,1
29,7276,1
29,7278,1
29,9504,1
29,12562,1
30,34,1
30,173,1
30,216,1
30,287,1
30,479,1
30,644,1
30,656,1
30,1025,1
30,1031,1
30,1174,1
30,1829,1
30,3935,1
30,5235,1
30,9501,1
30,14215,1
30,18935,1
30,35117,3
31,743,1
31,1139,1
31,1408,1
31,1774,1
31,2095,1
31,2227,1
31,3724,2
31,9208,2
32,113,1
32,139,1
32,302,2
32,554,1
32,936,2
32,1338,1
32,6991,3
32,10426,1
32,14132,6
32,15054,1
33,306,1
33,514,1
33,761,1
33,1527,1
33,1853,1
33,31318,1
34,230,1
34,311,1
34,427,1
34,485,1
34,911,1
34,1088,1
34,2487,1
34,3918,1
34,6810,1
34,8931,1
34,12143,3
34,18487,2
35,22,1
35,82,1
35,93,1
35,559,1
35,592,1
35,809,1
35,1168,1
35,6236,1
35,8884,2
35,16641,1
36,622,1
36,798,1
36,1053,1
36,1881,1
36,23944,2
36,25353,4
37,159,1
37,183,1
37,213,1
37,1258,1
37,1402,1
37,2998,1
37,5307,1
37,14600,1
38,262,2
38,705,1
38,1390,1
38,1647,1
38,1999,1
38,2176,1
38,12412,1
39,8,1
39,299,1
39,361,1
39,502,1
39,533,1
39,1022,1
39,1845,1
39,2477,1
40,130,1
40,248,1
40,859,1
40,1404,1
40,1425,1
40,2801,2
40,3040,1
40,4875,1
40,12588,1
40,24900,1
41,68,1
41,73,1
41,128,1
41,331,1
41,582,1
41,620,1
41,1175,1
41,1740,1
41,1765,1
41,2114,1
41,3690,1
41,6060,1
41,6734,1
41,7968,1
42,70,1
42,118,1
42,344,1
42,501,1
42,2137,1
42,5649,1
43,331,1
43,529,1
43,936,1
43,1216,1
43,1355,1
43,1408,2
43,1555,1
43,3250,1
43,3891,2
44,500,1
44,506,1
44,540,1
44,659,1
44,678,1
44,781,1
44,850,1
44,1276,1
44,2482,3
44,2667,1
44,2717,1
44,3213,1
44,8527,1
44,13542,1
45,1,1
45,46,1
45,208,1
45,324,1
45,431,1
45,764,1
45,775,2
45,1269,1
45,2240,1
45,2329,1
45,2850,1
45,3759,2
45,10731,1
45,26673,1
46,61,1
46,114,1
46,485,2
46,1003,1
46,1187,1
46,2202,1
46,2803,3
46,11640,1
47,5,1
47,154,1
47,230,1
47,368,1
47,400,1
47,537,1
47,593,1
47,862,3
47,1286,2
47,1482,1
47,1495,1
47,1962,1
47,2737,1
47,3500,1
48,31,1
48,49,2
48,432,1
48,616,1
48,798,1
48,855,1
48,916,1
48,917,1
48,1850,1
48,2870,1
48,5780,1
48,5935,1
48,5988,1
49,12,1
49,41,1
49,57,1
49,464,1
49,503,1
49,725,1
49,1385,1
49,1436,1
49,1502,3
49,1549,1
49,1596,1
49,2633,1
49,5077,1
49,6295,1
49,10228,2
50,551,1
50,609,1
50,891,1
50,3839,1
50,4480,1
50,4925,1
50,8440,1
50,21790,3
51,49,1
51,75,1
51,89,1
51,111,1
51,292,1
51,468,1
51,515,1
51,1588,1
51,1679,1
51,2298,3
51,18300,3
51,20751,2
51,24487,1
51,35859,1
52,4,1
52,116,2
52,168,1
52,226,1
52,229,2
52,322,1
52,361,1
52,673,1
52,2586,1
52,3996,1
52,4238,2
52,4309,1
52,9424,1
53,16,1
53,363,1
53,877,1
53,1659,2
53,5031,1
53,25585,2
54,408,1
54,824,2
54,1046,1
54,1283,1
54,1318,1
54,4731,1
54,10253,1
54,12441,1
54,17888,2
55,46,1
55,264,1
55,340,1
55,398,1
55,684,1
55,1134,1
55,3025,1
55,8675,1
56,12,1
56,170,1
56,240,1
56,348,1
56,352,1
56,465,1
56,540,1
56,1025,1
56,1941,1
56,2060,1
56,3813,1
56,8372,1
57,30,2
57,37,1
57,142,1
57,144,1
57,819,1
57,1225,1
57,5190,1
58,24,1
58,107,1
58,201,1
58,262,1
58,342,1
58,344,1
58,472,1
58,1065,1
58,1632,1
58,3340,1
58,3515,1
59,16,1
59,41,1
59,93,1
59,452,1
59,832,1
59,1525,1
59,1985,1
59,2998,4
59,5887,1
59,14249,1
60,80,1
60,87,1
60,123,1
60,269,1
60,419,1
60,873,3
60,1191,1
60,1539,1
60,2297,1
60,4348,1
60,6315,1
60,11381,4
61,104,1
61,974,1
61,2126,1
62,50,1
62,100,1
62,445,1
62,478,1
62,895,1
62,1371,1
62,2922,1
62,5207,1
63,206,1
63,216,1
63,229,1
63,324,1
63,519,1
63,1774,1
63,1865,2
63,2530,1
63,5957,2
63,13036,1
63,24335,1
64,23,1
64,106,1
64,177,1
64,412,1
64,1992,1
64,3119,1
64,7742,1
64,11379,1
64,19765,1
64,23424,1
65,126,1
65,131,1
65,382,1
65,1297,1
65,1829,1
65,5296,1
65,17489,2
65,36066,1
66,29,1
66,46,3
66,123,1
66,335,1
66,510,1
66,854,1
66,938,2
66,1210,1
66,1227,1
66,1668,1
67,64,1
67,78,1
67,81,1
67,160,1
67,512,1
67,1484,1
67,1631,1
67,2771,1
67,12735,1
67,16059,1
67,35159,1
68,229,1
68,612,1
68,1014,1
68,1293,1
68,1426,1
68,3496,1
68,32729,1
69,36,1
69,78,1
69,214,2
69,721,1
69,738,1
69,821,1
69,966,1
69,2038,1
69,2147,1
69,2268,2
69,2612,1
69,5077,1
69,9388,1
69,38151,1
70,17,1
70,292,1
70,293,1
70,621,1
70,762,1
70,31952,2
71,26,1
71,106,1
71,203,1
71,1023,1
71,1975,1
71,22073,3
72,66,1
72,82,1
72,696,1
72,931,1
72,6507,1
72,9580,1
72,9622,1
73,77,1
73,87,1
73,246,1
73,561,1
73,1747,1
73,1788,1
73,1901,1
73,2288,1
73,4323,1
73,5912,1
73,6435,1
73,39096,1
74,31,1
74,41,1
74,63,1
74,81,1
74,181,1
74,619,1
74,1032,1
74,1296,1
74,2169,1
74,3511,1
74,18355,1
75,15,1
75,30,1
75,52,1
75,657,1
75,796,1
75,1223,1
75,4564,1
75,4748,1
75,12371,1
76,54,1
76,61,1
76,180,1
76,466,1
76,694,1
76,1100,1
76,1341,1
76,1347,1
76,5035,1
76,8763,2
76,15877,1
77,11,1
77,353,1
77,717,1
77,1774,1
77,2005,1
77,11258,1
78,40,1
78,79,1
78,212,1
78,247,1
78,425,1
78,870,1
78,1660,1
78,1957,1
78,7399,3
79,111,1
79,237,1
79,246,1
79,365,1
79,394,1
79,588,1
79,623,1
79,1214,1
79,1388,1
79,7159,1
79,12656,1
79,15361,1
80,93,1
80,347,1
80,529,1
80,1830,1
80,2196,2
80,2732,1
80,4717,1
81,30,1
81,76,1
81,400,1
81,637,1
81,1312,2
81,1326,1
81,2387,1
81,2971,1
81,8426,1
81,10298,1
81,18486,4
81,26768,3
82,41,2
82,226,1
82,1076,1
82,3432,2
82,3943,1
82,8566,4
82,10038,1
82,13749,7
83,321,1
83,845,1
83,859,1
83,5567,1
83,6866,1
83,9794,1
84,3,1
84,22,1
84,28,1
84,377,1
84,401,1
84,866,1
84,1592,1
84,5982,1
84,25670,2
84,31346,1
85,224,1
85,226,1
85,781,1
85,1728,2
85,2106,1
85,2962,4
85,3007,1
85,3167,2
85,6260,1
85,17511,1
86,25,2
86,76,1
86,93,1
86,107,1
86,154,1
86,1234,1
86,1506,1
86,2109,1
86,5419,2
86,13789,3
87,69,1
87,1079,1
87,1474,1
87,6181,1
88,201,1
88,800,1
88,1038,1
88,1072,1
88,1260,1
88,3796,1
88,11165,1
89,121,1
89,179,1
89,245,1
89,586,1
89,717,1
89,7048,1
89,11633,4
89,12020,2
90,54,1
90,81,1
90,120,1
90,136,1
90,912,1
90,927,1
90,1132,1
90,2708,1
90,6158,1
90,17653,1
90,21338,2
91,72,1
91,229,1
91,570,2
91,582,1
91,2012,1
91,2252,1
91,3962,3
91,8178,15
92,55,1
92,76,1
92,103,1
92,1965,1
92,2628,1
92,4535,1
92,6503,1
92,21365,3
93,404,1
93,1820,1
93,2597,1
93,2829,1
93,3190,1
93,19407,1
94,301,1
94,559,1
94,645,1
94,856,1
94,1892,1
94,2308,1
94,4286,1
94,4584,1
94,4721,1
94,32195,2
95,21,1
95,381,1
95,442,1
95,495,1
95,496,1
95,528,1
95,2486,1
95,3431,1
95,3683,1
95,4450,1
95,19137,2
96,82,1
96,114,1
96,191,1
96,241,1
96,357,1
96,594,1
96,1308,1
96,1476,1
96,1646,1
96,1802,1
96,4741,1
96,11045,1
96,12961,3
96,16138,1
96,27418,1
97,85,1
97,152,1
97,268,1
97,289,1
97,405,1
97,421,1
97,448,1
97,1027,1
97,1321,1
97,3874,1
97,17520,2
98,5,1
98,7,1
98,146,1
98,160,1
98,863,1
98,1153,1
98,1663,2
98,2125,1
98,2289,2
98,6471,1
98,8567,2
99,108,1
99,233,1
99,419,1
99,443,1
99,676,1
99,1283,1
99,1581,1
99,1990,1
99,2178,1
99,2868,1
99,30384,1
100,224,1
100,326,1
100,363,1
100,392,1
100,495,1
100,730,1
100,909,1
100,1024,1
100,8953,1
100,12093,1
101,128,1
101,232,1
101,439,1
101,2642,2
101,6514,1
102,71,1
102,105,1
102,148,1
102,327,1
102,432,1
102,550,1
102,644,1
102,908,1
102,2017,1
102,2178,1
102,8129,1
102,8796,1
102,14579,1
103,0,1
103,353,2
103,538,2
103,697,1
103,2017,1
103,2118,1
103,2427,1
103,6353,1
103,13550,8
103,28987,6
104,11,1
104,19,1
104,101,1
104,215,1
104,406,1
104,766,1
104,3323,2
104,3352,1
104,3357,2
104,3616,1
104,3665,1
104,17764,4
105,165,1
105,1258,1
105,1533,2
105,3951,1
105,18875,3
105,26962,3
106,211,1
106,1097,1
106,1813,1
106,2003,2
106,2160,1
106,4624,1
106,4712,1
107,91,1
107,182,1
107,251,1
107,272,1
107,20047,1
108,267,1
108,313,1
108,498,1
108,621,1
108,796,1
108,873,4
108,1950,1
108,2275,1
108,3342,2
108,6222,4
108,14890,1
108,23300,1
109,291,1
109,615,1
109,831,1
109,1324,1
109,5836,1
110,49,1
110,100,1
110,353,1
110,375,1
110,784,1
110,804,1
110,7742,1
111,30,2
111,55,2
111,121,1
111,263,1
111,308,1
111,696,1
111,705,1
111,865,1
112,257,1
112,292,1
112,2237,1
112,3361,1
112,9584,1
113,21,1
113,31,1
113,84,1
113,94,1
113,661,1
113,943,1
113,2560,2
113,6251,2
113,8610,2
113,10855,1
113,24147,2
113,25865,3
114,21,1
114,168,1
114,183,1
114,409,1
114,793,1
114,2692,1
114,5100,1
114,5599,2
115,8,1
115,25,1
115,127,1
115,637,1
115,1003,1
115,1449,1
115,1504,1
116,124,2
116,225,1
116,250,1
116,364,1
116,590,1
116,1695,1
116,33993,3
117,339,1
117,3348,1
118,15,1
118,20,1
118,195,1
118,255,1
118,879,1
118,961,1
118,1270,1
118,1769,2
118,1891,1
118,2333,1
118,4530,1
119,221,1
119,335,1
119,945,1
119,1057,1
119,1593,1
119,5172,3
119,5980,1
119,8426,1
119,29475,1
120,174,1
120,511,1
120,1623,1
120,3014,1
120,3201,2
120,8242,2
120,12897,1
120,16816,1
121,129,1
121,154,1
121,791,1
121,2394,1
121,2959,1
122,44,1
122,402,1
122,1844,2
122,3560,2
122,5990,1
122,22619,1
123,52,1
123,58,1
123,573,1
123,1248,1
123,1390,1
123,3542,1
123,35771,3
124,66,1
124,115,1
124,187,1
124,212,1
124,274,1
124,407,2
124,427,1
124,502,1
124,635,1
124,1108,1
124,1127,1
124,2880,1
124,4233,1
125,39,1
125,126,1
125,134,1
125,193,1
125,224,1
125,235,1
125,769,1
125,1856,1
125,2581,1
125,4673,3
125,19743,2
126,55,1
126,81,1
126,262,2
126,371,1
126,401,2
126,843,1
126,851,1
126,1835,1
126,1969,1
126,2276,1
126,2500,1
126,11087,1
126,24536,1
126,28652,1
127,4,1
127,66,1
127,74,1
127,98,1
127,170,1
127,990,1
127,1854,1
127,2985,1
127,4196,1
127,4379,2
127,6080,2
127,10248,1
127,28225,1
128,34,1
128,44,1
128,117,1
128,352,1
128,986,1
128,1334,1
128,2116,1
128,3547,1
128,21861,1
129,1274,1
129,1904,1
129,2574,1
129,2687,1
129,4853,1
129,6410,2
130,137,1
130,296,1
130,497,1
130,720,1
130,1163,1
130,1322,1
130,1887,1
130,11508,3
130,16062,1
131,21,1
131,50,1
131,99,1
131,106,1
131,520,1
131,614,1
131,836,1
131,11374,2
132,161,1
132,314,1
132,444,1
132,562,1
132,810,1
132,1210,2
132,4119,1
132,6527,1
132,7117,1
132,13791,4
133,72,1
133,206,2
133,685,1
133,1148,1
133,3174,2
133,5270,2
134,279,1
134,874,1
134,1051,2
134,1890,1
134,5186,1
134,11584,1
134,20571,2
135,0,1
135,20,1
135,175,1
135,183,1
135,228,1
135,333,2
135,524,1
135,677,1
135,5848,1
136,59,1
136,64,1
136,107,1
136,116,1
136,186,1
136,327,1
136,370,1
136,994,1
136,1410,1
136,2255,1
136,2387,1
136,3402,1
136,4181,2
136,19151,2
137,34,1
137,86,1
137,1469,1
137,1509,1
137,1964,1
137,4213,1
137,4521,2
138,485,1
138,568,1
138,2701,1
138,20665,1
138,34877,2
139,315,1
139,402,1
139,648,1
139,881,1
139,1232,1
139,1547,1
139,2893,1
139,39592,1
140,4,1
140,104,1
140,1706,1
140,2329,1
140,2388,2
140,4079,1
140,10171,1
140,10378,1
140,30947,1
141,6,1
141,176,1
141,323,2
141,363,1
141,366,1
141,963,1
141,1093,1
141,1990,1
141,2332,2
141,3493,1
141,5255,2
141,16168,1
142,103,1
142,107,1
142,192,1
142,422,1
142,607,1
142,773,1
142,1189,1
142,1621,1
142,1655,1
142,6563,1
142,10558,1
142,12702,5
142,17184,3
143,144,2
143,345,1
143,432,1
143,603,1
143,746,1
143,1434,1
143,2276,1
144,452,1
144,746,2
144,761,1
144,1104,1
144,1358,1
144,1807,1
144,8886,1
145,189,1
145,1114,1
145,1151,1
145,1179,2
145,1888,1
145,2025,2
145,3884,1
145,3968,1
145,6605,1
145,8515,1
145,9198,1
146,10,1
146,281,1
146,318,1
146,678,1
146,943,1
146,1562,1
146,2335,1
146,4216,1
146,13921,1
146,19614,1
146,23026,1
147,67,1
147,125,1
147,200,2
147,349,1
147,1406,1
147,1828,2
147,2137,1
147,2934,1
147,3230,1
147,18672,1
147,24291,1
148,108,1
148,131,1
148,1725,1
148,1888,1
148,2083,1
148,3638,1
148,3966,1
148,4641,2
148,4920,1
148,7292,1
149,65,1
149,173,1
149,199,1
149,1783,1
149,3062,1
149,3918,1
149,4804,2
149,29525,1
150,70,1
150,424,1
150,674,1
150,1132,1
150,1855,1
150,5049,1
150,8294,1
150,9745,3
151,28,1
151,54,1
151,566,1
151,734,1
151,817,1
151,1395,1
151,2912,1
151,3564,1
151,6478,1
151,8456,1
151,12442,1
152,3,1
152,143,1
152,235,1
152,534,1
152,651,1
152,1486,1
152,3087,1
153,57,1
153,61,1
153,72,1
153,230,1
153,346,1
153,434,1
153,443,1
153,1386,1
153,4152,2
153,10354,2
154,289,1
154,303,1
154,577,1
154,624,1
154,1070,1
154,1443,2
154,1784,1
154,1823,1
154,2896,1
154,6094,2
154,16470,1
155,2,1
155,44,1
155,246,1
155,257,1
155,770,1
155,1020,1
155,2294,2
155,9016,1
155,9524,1
156,90,1
156,276,1
156,317,1
156,1106,1
156,1150,1
156,1224,1
156,1269,1
156,4141,1
157,29,1
157,324,1
157,604,1
157,875,1
157,8923,1
157,13314,3
157,25816,3
158,108,1
158,122,1
158,345,1
158,468,1
158,627,1
158,1206,2
158,1534,1
158,1664,1
158,2744,1
158,3064,1
158,7203,1
159,501,1
159,806,1
159,1473,1
159,2685,1
159,3330,1
159,10367,1
159,10750,1
159,11052,1
159,11849,1
159,37171,1
160,190,1
160,364,1
160,2650,1
160,9754,1
161,32,1
161,346,1
161,602,1
161,1548,1
161,1628,1
161,3365,1
161,4987,1
162,11,1
162,37,1
162,344,1
162,473,1
162,712,2
162,2488,1
162,6319,1
162,7206,1
162,10966,1
163,21,1
163,73,1
163,177,1
163,195,1
163,282,1
163,305,1
163,328,1
163,550,1
163,696,1
163,811,1
163,949,1
163,1226,2
163,1404,1
163,4233,1
163,5982,3
163,8120,1
164,89,1
164,188,1
164,401,1
164,826,1
164,830,1
164,1177,1
164,1925,1
164,7438,1
164,19085,1
165,109,1
165,220,1
165,274,1
165,1066,1
165,1414,1
166,21,1
166,759,1
166,4086,1
166,9193,1
166,13555,2
167,13,1
167,31,1
167,165,1
167,257,1
167,266,1
167,560,4
167,916,1
167,1485,2
167,2907,1
167,5214,1
167,7593,1
167,13910,1
167,14101,4
168,215,1
168,259,1
168,422,1
168,476,1
168,899,1
168,958,1
168,994,1
168,1099,1
168,1595,1
168,2031,1
168,3144,1
168,23901,1
169,93,1
169,137,1
169,1362,1
169,1669,1
169,2130,1
169,9660,1
170,53,1
170,142,1
170,2082,1
170,8492,1
170,25980,1
171,193,1
171,338,1
171,542,1
171,544,1
171,607,1
171,1002,1
171,19953,1
172,3,1
172,168,1
172,703,1
172,1130,1
172,1404,1
172,1833,1
172,3192,1
172,14294,2
173,35,1
173,92,1
173,333,1
173,744,2
173,1193,1
173,1780,2
173,2420,1
173,8430,2
173,8755,2
173,10683,1
174,102,1
174,176,1
174,247,1
174,364,1
174,1039,1
174,1708,2
175,980,3
175,1474,1
175,2931,2
175,3420,1
175,7857,2
175,10568,1
176,262,1
176,891,1
176,2112,2
176,2256,1
176,3091,1
176,3703,1
176,3740,3
176,4244,1
176,4478,3
176,5046,1
176,5461,1
176,15126,5
177,51,1
177,79,1
177,136,1
177,1630,1
177,3369,1
177,37927,1
178,541,1
178,3098,1
178,3460,1
178,26947,1
179,71,1
179,142,1
179,494,1
180,101,1
180,128,1
180,448,1
180,496,1
180,1229,1
180,1462,1
180,4575,1
180,4587,2
181,37,1
181,315,1
181,954,1
181,24348,1
182,36,1
182,272,1
182,523,1
182,1138,1
182,3947,1
182,8750,1
182,28066,1
182,28880,1
183,131,1
183,147,1
183,320,1
183,358,1
183,391,1
183,486,3
183,746,1
183,958,1
183,1637,1
183,1973,1
183,4276,2
183,4391,1
183,7396,2
183,7515,2
184,108,1
184,114,1
184,301,1
184,384,1
184,1262,1
184,2579,1
184,6501,2
185,389,1
185,642,1
185,875,1
185,1092,1
185,13064,1
185,35338,1
186,97,1
186,795,1
186,2248,1
186,3510,1
186,3710,1
186,23785,1
187,94,1
187,406,1
187,1111,1
187,1170,1
187,2190,1
187,5590,1
187,6960,1
187,24719,1
188,101,2
188,685,1
188,1546,1
188,2647,1
188,3451,1
188,4479,1
188,7714,1
188,9348,1
188,17787,2
189,288,1
189,342,1
189,444,1
189,638,1
189,1699,1
189,1717,1
189,2057,1
189,3632,5
189,8146,1
189,18569,2
189,26551,3
190,425,1
190,658,1
190,1383,1
190,1717,1
190,2662,1
191,209,1
191,217,1
191,420,1
191,1448,1
191,3354,1
192,176,1
192,266,1
192,513,1
192,2187,1
192,2362,1
192,4219,1
193,59,1
193,151,1
193,157,1
193,522,1
193,3257,1
193,8078,1
193,24047,3
193,26182,1
194,1692,1
194,2070,1
194,17507,1
195,379,1
195,1257,1
195,1579,1
195,1832,1
195,2605,1
195,3019,1
195,14274,1
196,154,1
196,458,1
196,467,1
196,595,1
196,3358,1
197,3074,1
197,28290,2
198,183,1
198,851,1
198,887,1
198,3825,1
198,4005,3
198,6041,2
199,134,1
199,165,1
199,574,1
199,639,1
199,640,1
199,863,1
199,1657,1
200,167,1
200,626,1
200,1197,2
200,1973,1
201,152,1
201,227,1
201,347,1
201,416,1
201,621,3
201,1888,1
201,2388,1
201,7748,1
201,12130,2
202,67,1
202,299,2
202,434,1
202,449,1
202,1392,2
202,2470,1
202,11619,4
203,43,1
203,226,1
203,455,1
203,2828,1
203,3047,2
203,6018,1
203,8007,1
204,105,1
204,158,1
204,178,1
204,211,1
204,896,1
204,2111,1
204,2643,1
204,5153,2
204,7437,1
204,14516,2
205,73,1
205,98,1
205,745,1
205,1750,1
205,1794,1
205,1814,1
205,1912,1
205,7653,2
206,104,2
206,215,1
206,1063,1
206,1768,1
206,2364,2
206,5477,1
206,7198,1
207,767,1
207,876,1
207,1273,1
207,1342,2
207,1381,1
207,1514,2
208,991,1
208,1080,1
208,1106,1
208,2594,2
208,4714,1
208,11159,2
209,129,1
209,138,1
209,149,1
209,1207,1
209,12558,1
209,33365,1
210,1740,1
210,1894,1
210,5832,3
210,15695,1
211,38,1
211,71,1
211,160,1
211,289,1
211,1212,1
211,1273,1
211,1754,2
211,2425,1
212,162,1
212,207,1
212,1218,1
212,1402,2
212,3730,1
212,14683,1
213,46,1
213,50,1
213,264,1
213,274,1
213,1708,1
213,2915,1
213,4605,1
213,6173,1
213,11310,1
214,85,1
214,303,1
214,621,1
214,883,1
214,1256,1
214,2090,1
214,2633,1
214,6081,5
214,11906,6
214,31501,2
215,472,2
215,827,1
215,1177,1
215,11733,3
215,12432,3
216,29,1
216,92,1
216,98,1
216,289,1
216,291,1
216,630,1
216,1104,1
216,2028,1
216,5006,1
216,27757,1
217,587,2
217,1746,1
217,3415,1
217,3589,1
217,15252,1
218,545,1
218,3877,2
218,9573,2
218,11633,3
218,16862,2
219,94,1
219,123,1
219,523,1
219,1444,1
219,4144,1
220,305,1
221,20,1
221,1394,1
222,116,1
222,236,1
222,765,1
222,2541,1
223,179,1
223,562,1
223,1003,1
223,1544,1
224,251,1
224,637,1
224,767,1
224,6019,2
224,7399,1
224,14604,3
224,17393,3
225,158,1
225,463,2
225,1238,1
225,16731,1
225,34462,6
226,122,1
226,655,1
226,1012,1
226,12803,1
226,14990,1
226,18573,1
226,21990,1
227,25,1
227,102,2
227,534,1
227,2739,1
227,3596,1
227,11638,1
227,13021,2
228,65,3
228,424,1
228,475,1
228,588,2
228,1330,1
228,1639,2
228,4478,1
228,4709,1
228,7491,3
229,96,1
229,121,1
229,247,1
229,372,1
229,1067,1
229,1669,1
229,1894,1
229,3346,1
229,4955,2
229,6695,1
230,15,1
230,326,1
230,540,1
230,1527,1
230,2936,1
230,3066,1
230,3426,1
230,4855,2
230,11779,1
230,15086,1
231,4,1
231,479,1
231,932,1
231,1068,1
231,1203,1
231,2652,1
231,7603,2
231,23676,3
232,115,1
232,133,1
232,164,1
232,434,1
232,762,1
232,1476,1
232,2170,1
232,2214,1
232,3225,2
232,4123,1
232,7151,1
232,10360,1
232,10641,1
232,12184,1
232,16969,1
232,22156,2
233,289,1
233,401,1
233,1003,1
233,3029,1
233,4830,1
233,10627,2
233,11117,1
234,161,1
234,746,1
234,762,1
234,2034,1
234,9571,1
234,14132,1
234,21497,1
235,21,2
235,47,1
235,196,1
235,392,1
235,885,1
235,1090,1
235,1399,1
235,2609,1
236,322,1
236,652,1
236,710,1
236,1241,1
236,1682,2
236,2210,1
236,3077,1
236,3315,1
236,4393,1
236,12061,1
237,477,1
237,637,1
237,3518,2
237,5736,2
237,16384,1
237,26351,1
238,28,1
238,113,2
238,258,1
238,539,1
238,774,1
238,13859,9
239,183,1
239,205,1
239,254,1
239,937,1
239,1344,1
239,2452,2
239,2692,2
240,235,1
240,376,1
240,599,1
240,1097,1
240,1232,1
240,1258,1
240,1320,3
240,19211,3
241,285,1
241,404,1
241,796,1
241,984,1
241,1208,1
241,3596,1
242,375,1
242,489,1
242,1845,1
242,3837,1
243,9,1
243,123,1
243,208,1
243,447,1
243,1068,1
243,3538,2
243,11276,1
244,32,1
244,400,1
245,2497,2
245,3310,2
246,91,1
246,138,1
246,872,1
246,1563,1
246,2224,1
246,4220,1
246,12774,2
246,19390,2
247,246,1
247,637,1
247,651,1
247,665,1
