rows,cols,strengths
52,715,1
52,6838,1
52,7387,1
53,430,1
53,665,1
53,680,1
53,764,1
53,2427,1
53,5838,1
53,6751,1
53,8233,1
53,25904,2
54,82,1
54,1311,1
54,2839,1
54,7853,1
54,14265,2
55,9,1
55,296,1
55,1132,1
55,2480,1
55,5456,1
55,5821,1
56,465,2
56,508,1
56,956,1
56,1421,1
56,12874,1
56,15403,1
56,34380,2
57,12,1
57,54,1
57,167,1
57,1055,1
57,1176,1
57,2529,1
57,3555,1
57,11516,1
57,13505,2
58,52,1
58,215,1
58,282,1
58,381,1
58,441,1
58,534,1
58,683,1
58,860,1
58,1089,1
58,2109,1
58,33140,1
59,96,2
59,550,1
59,650,1
59,12805,1
60,95,1
60,258,1
60,1658,1
60,2490,1
60,2997,1
60,5534,1
60,6775,1
60,7437,1
60,11635,1
61,271,1
61,282,1
61,1458,1
61,4063,1
61,23734,1
62,28,1
62,71,1
62,207,1
62,5006,1
62,5594,1
62,15465,1
63,406,1
63,761,1
63,2507,1
63,2574,1
63,3394,1
63,3637,2
63,10409,1
63,11782,1
63,13096,1
63,20311,2
64,99,1
64,209,1
64,237,1
64,345,1
64,411,1
64,447,1
64,492,1
64,813,1
64,1924,1
64,3831,1
64,5149,1
64,5665,1
65,25,1
65,40,1
65,71,1
65,337,1
65,552,1
65,1992,1
65,2728,1
66,147,1
66,206,1
66,2477,1
66,2519,1
66,5243,2
66,9395,1
66,18424,1
67,687,1
67,8426,2
67,8500,1
67,12816,1
67,20906,1
68,1,1
68,12,1
68,16,1
68,192,1
68,635,1
68,715,1
68,788,3
68,1003,1
68,1533,2
68,2438,1
68,2728,1
68,3882,1
68,5292,1
68,6752,1
68,15916,5
68,16711,1
69,84,1
69,126,1
69,525,2
69,660,3
69,704,1
69,1351,1
69,1707,1
69,2031,1
69,2194,1
69,3931,1
69,4523,2
69,4889,1
70,221,1
70,405,1
70,414,1
70,726,1
70,1977,1
70,2983,1
70,7999,1
70,10191,1
71,254,1
71,404,1
71,756,1
71,1340,1
71,2959,1
71,11409,1
71,17971,1
71,30958,1
72,399,1
72,408,1
72,536,1
72,685,1
72,5637,1
73,1411,1
73,3858,1
73,4922,1
73,5986,1
74,37,1
74,86,1
74,156,1
74,529,1
74,1154,1
74,1362,1
74,1688,1
74,3136,1
74,3903,1
74,10832,1
75,28,1
75,386,1
75,672,1
75,920,1
75,965,1
75,993,1
75,1119,1
75,1369,1
75,1519,1
75,2636,2
75,10030,1
75,12644,1
76,42,1
76,88,1
76,131,1
76,514,1
76,573,1
76,2364,1
76,10853,3
76,25681,4
77,261,1
77,563,1
77,1043,1
77,1579,1
77,2029,1
77,4889,2
77,4990,1
77,24536,1
78,48,1
78,70,1
78,92,1
78,160,1
78,872,1
78,1027,1
78,1039,1
78,1524,1
78,2166,1
78,2867,1
78,3023,1
78,3872,1
78,5243,1
78,11641,2
79,116,1
79,130,1
79,694,2
79,7267,1
79,13134,2
79,26792,2
80,64,1
80,390,1
80,414,1
80,748,1
80,795,2
80,2352,2
80,2919,1
80,6388,1
80,28112,4
81,0,1
81,177,1
81,247,1
81,283,1
81,433,2
81,451,2
81,460,1
81,4773,1
81,29473,3
82,12,1
82,202,1
82,481,1
82,1120,1
82,1862,1
82,13496,1
83,5,1
83,130,1
83,201,1
83,310,1
83,335,1
83,346,1
83,374,1
83,675,1
83,1287,1
83,3097,1
83,7845,1
83,20847,1
83,34235,1
84,107,1
84,229,1
84,784,1
84,981,1
84,1192,1
84,1972,1
84,3182,2
84,3299,1
84,11437,1
85,28,1
85,68,1
85,490,1
85,882,1
85,2354,1
85,2855,1
85,3837,1
85,3856,1
85,5043,1
85,5374,2
85,7187,2
85,14027,4
86,18,1
86,131,1
86,468,1
86,1250,1
86,2534,1
86,4887,1
86,5801,1
86,7255,1
87,133,1
87,1221,1
87,1937,1
87,2155,2
87,2623,1
87,2697,1
87,21601,1
88,26,1
88,45,1
88,94,1
88,195,1
88,521,1
88,584,1
88,776,2
88,1413,1
88,2767,1
88,2979,2
88,2993,1
88,11242,1
89,1370,1
89,2820,1
89,3261,1
89,5956,1
90,135,1
90,629,1
90,664,1
90,813,1
90,2359,1
90,3285,1
90,5349,1
90,7351,1
90,10123,1
91,331,1
91,357,1
91,435,1
91,499,1
91,598,1
91,920,1
91,2831,1
91,7643,1
91,9297,1
91,9616,1
91,11329,4
91,21268,3
92,49,1
92,192,1
92,453,1
92,1140,1
92,2226,1
92,2660,1
92,3232,3
92,4491,1
92,6558,3
92,15282,2
92,19381,2
93,315,1
93,649,1
93,1642,2
93,7318,1
94,100,1
94,512,1
94,585,1
94,764,1
94,809,1
94,2505,1
94,3712,1
94,9462,1
95,8,1
95,20,1
95,339,1
95,466,1
95,633,1
95,1732,1
95,2987,3
95,3281,1
95,4829,2
95,6343,1
95,34510,2
96,24,1
96,64,1
96,166,1
96,633,1
96,1581,1
96,1623,1
96,3213,1
96,4394,1
96,5296,1
96,15268,1
97,58,1
97,107,1
97,505,1
97,582,1
97,666,1
97,769,1
97,1013,1
97,1753,1
97,2612,1
97,15857,2
97,27727,3
98,66,1
98,132,1
98,152,1
98,279,1
98,281,1
98,397,1
98,550,1
98,652,1
98,2801,2
98,2811,1
98,2893,1
98,6800,2
98,17333,1
99,165,1
99,363,1
99,417,1
99,502,1
99,529,1
99,1200,1
99,1397,1
99,1463,1
99,1744,3
99,1835,1
99,2087,1
99,8041,5
99,12665,3
99,13478,2
100,569,1
100,1330,1
100,4306,2
100,6364,1
100,7146,1
100,19015,1
101,1076,1
101,1285,1
101,2330,1
101,3477,1
102,169,1
102,384,1
102,419,1
102,441,1
102,805,1
102,891,1
102,1775,1
102,2151,1
102,2789,1
102,5948,1
102,9991,1
102,14055,1
102,14613,1
103,257,1
103,316,2
103,752,1
103,813,1
103,1062,1
103,2653,1
103,5301,1
103,14801,1
103,21783,1
103,22797,1
104,36,1
104,61,1
104,270,1
104,364,2
104,549,3
104,1658,1
104,3282,2
104,9583,1
105,10,1
105,19,1
105,81,1
105,85,1
105,159,1
105,176,1
105,881,1
105,1038,1
105,1519,1
105,2153,1
105,2356,1
105,2440,1
105,2813,1
105,4552,1
105,5651,1
105,9726,1
106,17,1
106,89,1
106,110,1
106,955,1
106,3273,1
106,3587,1
106,4084,1
106,4403,1
106,16605,3
107,3,1
107,66,1
107,84,1
107,167,1
107,535,1
107,844,1
107,1477,1
107,1526,1
107,1644,1
107,1959,1
107,2770,1
107,9464,3
108,161,1
108,396,1
108,477,1
108,589,1
108,952,1
108,1061,1
108,2401,1
108,4458,1
108,6500,1
108,13358,2
109,25,1
109,115,1
109,210,1
109,238,1
109,400,1
109,417,1
109,571,1
109,783,1
109,1129,1
109,2158,1
109,2817,1
109,4424,1
109,5472,2
110,316,1
110,829,2
110,1081,2
110,1422,1
110,2720,1
110,28135,2
111,270,1
111,617,1
111,890,1
111,1160,1
111,1384,1
111,1459,1
111,3575,1
111,5610,1
111,23124,2
112,1202,1
112,3066,1
112,4538,1
112,8995,1
113,21,1
113,112,1
113,207,1
113,594,1
113,619,1
113,1101,1
113,2283,1
113,4810,1
113,6101,1
113,6368,1
113,7791,4
113,17348,1
113,35181,8
114,81,1
114,89,1
114,234,2
114,942,1
114,1200,1
114,1332,1
114,3589,1
114,5165,1
114,6267,1
115,23,1
115,592,2
115,1680,1
115,2705,1
115,3998,2
115,7544,2
116,12,1
116,17,1
116,550,1
116,564,1
116,686,1
116,999,1
116,5930,1
116,38977,1
117,89,1
117,168,1
117,295,1
117,918,1
117,1665,1
117,1675,2
117,5912,1
117,7160,1
118,93,1
118,210,1
118,1142,1
118,1165,1
118,3215,1
118,4489,1
118,7797,1
118,26943,1
119,54,1
119,179,1
119,247,1
119,369,1
119,687,1
119,1179,1
119,1756,1
119,2224,1
119,2330,1
119,5754,1
119,6693,1
119,29856,2
120,63,1
120,204,1
120,304,1
120,668,1
120,1112,1
120,1194,1
120,2742,1
120,4513,1
120,5318,1
120,8448,1
121,76,1
121,96,1
121,100,1
121,107,1
121,262,1
121,279,1
121,661,4
121,730,1
121,1107,1
121,1934,1
121,1979,1
121,2265,2
121,2331,1
121,2404,1
121,3723,1
121,6766,1
121,12510,3
121,12888,4
122,29,1
122,92,1
122,174,1
122,190,1
122,316,1
122,612,2
122,716,2
122,1434,1
122,1747,1
123,78,1
123,92,1
123,807,1
123,833,2
123,1468,2
123,2052,1
123,8822,2
123,12817,1
124,49,1
124,90,1
124,149,1
124,218,1
124,628,1
124,1218,1
125,21,1
125,84,1
125,242,1
125,347,1
125,731,1
125,1590,1
125,4989,3
125,13363,1
125,29984,4
126,390,2
126,469,1
126,1315,1
126,1686,1
126,3478,1
126,3822,4
126,4031,1
127,46,1
127,118,1
127,148,1
127,10727,1
128,38,1
128,105,1
128,401,1
128,424,1
128,2275,1
128,2511,2
128,2674,1
128,3130,1
128,4350,1
128,4547,1
128,11800,1
128,17431,2
129,5,1
129,293,1
129,1130,1
129,1702,1
129,1907,1
129,2021,1
129,3837,2
129,8879,1
130,98,1
130,134,1
130,229,1
130,278,1
130,362,1
130,447,1
130,460,1
130,593,1
130,633,1
130,3362,1
130,3604,1
130,10705,2
131,121,1
131,133,1
131,289,1
131,493,1
131,818,1
131,953,1
131,1427,1
131,1458,1
131,1583,1
131,1886,1
131,3405,1
131,7116,1
131,11180,2
132,11,1
132,26,1
132,110,2
132,302,1
132,415,2
132,1711,1
132,1750,1
132,3243,1
132,6752,1
132,9549,1
132,28342,1
133,120,1
133,481,1
133,931,1
133,1615,1
133,3119,1
133,5097,3
133,5767,1
133,20165,1
133,22043,1
134,26,1
134,92,1
134,1024,1
134,1255,1
134,1800,1
134,5555,1
134,11196,1
135,103,1
135,410,1
135,1549,1
135,3208,1
135,11483,2
135,12235,2
136,82,1
136,414,1
136,632,2
136,768,1
136,927,1
136,1472,1
136,1999,1
136,2991,1
136,6669,2
136,14507,1
136,26060,1
137,376,1
137,403,1
137,1977,1
137,2573,1
137,3872,1
137,5417,1
137,5857,1
137,6337,1
137,19880,1
137,28896,1
137,34706,1
138,159,1
138,330,1
138,370,1
138,445,1
138,892,1
138,900,1
138,909,1
138,1434,1
138,1776,2
138,2681,1
138,4389,1
138,27504,1
139,389,1
139,2162,1
139,2333,1
139,2509,1
139,2753,1
139,7202,1
140,146,1
140,2424,1
140,8637,2
140,16744,1
141,127,1
141,634,1
141,1945,1
141,2183,1
141,6316,2
142,22,1
142,358,1
142,470,1
142,536,1
142,554,1
142,3725,1
142,8621,1
143,231,1
143,700,1
143,824,1
143,2255,1
143,11429,1
143,14411,1
144,11,1
144,100,1
144,275,1
144,495,1
144,729,1
144,1112,1
144,1138,1
144,2903,1
144,3009,2
144,10591,1
145,23,1
145,40,1
145,74,1
145,511,1
145,820,1
145,1651,1
145,3583,1
146,284,1
146,379,1
146,831,1
146,958,1
146,2529,1
146,38869,1
147,1,1
147,49,1
147,92,1
147,123,1
147,365,1
147,1182,1
147,2234,1
147,5146,1
148,175,1
148,310,1
148,530,1
148,1721,1
148,1889,1
148,1972,1
148,2764,1
148,5304,1
148,14874,1
148,20480,2
148,23055,1
148,35604,4
149,182,1
149,1641,1
149,2873,1
149,2904,1
149,2956,1
149,5200,1
150,99,1
150,293,1
150,771,1
150,1636,1
150,1675,1
150,2690,1
150,2718,1
150,19462,1
150,29123,1
150,30487,1
151,97,1
151,322,1
151,420,1
151,591,1
151,1665,1
151,2105,1
151,2667,1
152,195,1
152,221,1
152,254,1
152,372,1
152,3493,2
152,11623,1
153,90,1
153,354,1
153,365,1
153,616,1
153,1004,1
153,1102,1
153,3379,1
153,3893,1
153,3973,1
153,5025,2
153,6573,2
154,149,1
154,187,1
154,253,1
154,839,1
154,2143,1
154,2261,1
154,15991,1
154,20048,1
155,222,1
155,250,2
155,414,1
155,1276,1
155,5703,2
155,5877,1
156,337,1
156,477,1
156,559,1
156,665,1
156,1788,1
156,2947,2
156,6168,3
157,4,1
157,145,1
157,2143,1
157,8238,1
158,30,1
158,56,1
158,97,1
158,263,1
158,735,1
158,1406,1
158,1620,2
158,1725,1
158,2305,1
158,5255,1
159,15,1
159,67,1
159,256,1
159,1326,2
159,11654,1
159,16517,1
159,28547,1
160,72,1
160,1076,1
161,211,1
161,1548,1
161,1824,1
161,2265,1
162,63,1
162,787,2
162,920,1
162,1461,1
162,7353,3
162,15115,1
163,212,1
163,1684,1
163,2990,2
163,3243,1
164,81,1
164,1040,1
164,1655,1
164,10249,1
164,12462,1
164,26697,1
165,931,1
165,2211,1
165,6598,2
165,30806,2
166,838,1
166,1805,1
166,2099,1
166,4271,1
166,4468,1
167,67,1
167,94,1
167,217,1
167,2562,1
167,4398,1
167,11643,1
168,97,1
168,561,1
168,10674,1
169,46,1
169,1235,1
169,1700,1
169,1937,1
169,4870,1
169,14351,1
170,18,1
170,67,1
170,354,1
170,443,1
170,710,1
170,1185,1
170,1881,1
170,7746,2
170,30089,4
171,123,1
171,139,1
171,692,1
171,2088,1
171,5161,3
171,5736,3
172,21,1
172,106,1
172,124,1
172,180,1
172,441,1
172,448,1
172,2752,1
173,291,1
173,406,1
173,591,1
173,650,1
173,663,1
173,1823,1
173,3816,1
173,20555,1
174,153,1
174,654,1
175,49,1
175,196,1
175,527,1
175,1315,1
175,2675,1
175,8296,2
176,378,1
176,1824,1
176,6080,1
176,11021,1
176,14013,1
176,14510,3
177,78,1
177,330,1
177,3372,1
177,6846,2
178,878,1
178,1269,1
178,6730,1
178,18928,1
179,244,2
179,311,1
179,5947,4
180,265,1
180,379,2
180,399,1
180,857,1
180,1784,1
181,66,1
181,268,1
181,672,1
181,961,1
181,1258,1
181,4446,1
181,5649,2
182,236,1
182,1040,1
182,1239,2
182,1941,1
182,2111,1
182,2688,1
182,4046,3
182,7706,2
183,87,1
183,375,1
183,446,1
184,94,1
184,167,1
184,286,1
184,729,1
184,738,1
184,2188,2
184,3093,1
184,4024,3
184,21052,1
184,23182,1
185,253,1
185,289,1
185,1187,1
185,1968,1
185,5043,1
186,118,1
186,275,1
186,1423,1
186,2458,1
186,4397,1
186,7001,4
187,61,1
187,73,1
187,368,1
187,2533,1
187,3415,1
187,4960,1
188,80,1
188,687,1
188,757,1
188,893,1
188,1390,1
188,3226,2
188,7030,2
188,7706,1
188,26465,1
189,95,1
189,106,1
189,134,1
189,1232,1
189,1709,1
189,1744,1
189,11925,1
189,17524,1
190,719,1
190,836,1
190,887,1
190,1066,1
190,2029,1
190,3866,3
190,4533,1
190,6367,1
191,9,1
191,134,1
191,545,1
191,833,1
191,2066,1
191,3550,1
191,28490,2
192,200,1
192,396,1
192,959,1
192,1016,2
192,5664,1
192,8016,1
192,13323,1
192,19678,1
192,36219,2
193,146,1
193,867,1
193,7916,2
194,247,1
194,709,1
194,729,1
194,1461,2
194,1854,1
194,3255,1
194,3806,1
194,4900,1
195,295,1
195,315,1
195,516,1
195,563,1
195,735,1
195,1264,1
195,2611,1
195,2735,1
195,4106,2
195,8572,1
196,12,1
196,694,1
197,2384,1
197,4964,1
197,13529,2
198,130,1
198,729,1
198,1275,1
198,8672,1
198,38004,1
199,29,2
199,128,1
199,924,1
199,1040,2
199,5153,1
199,20853,1
200,229,1
200,334,1
200,535,1
200,801,1
200,818,2
200,867,1
200,4166,1
200,6703,1
200,7627,2
201,436,1
201,1140,1
201,1472,1
201,2353,1
201,4160,1
201,7120,2
201,24454,2
201,36777,2
202,139,1
202,525,1
202,1040,1
202,1272,1
202,6620,2
203,20,1
203,253,1
203,681,2
203,686,1
203,886,1
203,1386,1
203,2020,1
203,11272,2
204,109,1
204,290,1
204,625,1
204,1945,1
205,126,1
205,298,1
205,312,1
205,374,1
205,379,1
205,412,1
205,456,1
205,475,1
205,486,1
205,526,1
205,708,1
205,1000,1
205,2656,1
205,2864,1
205,3947,1
205,4085,1
205,6239,1
205,8591,1
206,63,1
206,349,1
206,612,1
206,846,1
206,1122,1
206,1182,1
206,1428,1
206,4812,1
207,887,1
207,974,1
207,2819,2
207,3934,1
207,6461,1
207,6814,1
207,13665,3
207,35994,1
208,6,1
208,11,1
208,62,1
208,345,1
208,2288,1
208,2374,1
208,3015,1
208,8227,3
209,100,1
209,497,1
209,530,1
209,851,1
209,1171,1
209,1179,1
209,1191,1
209,3041,1
209,3609,1
210,120,1
210,139,1
210,935,1
210,2434,1
210,2690,2
210,3723,1
210,8792,1
211,138,1
211,158,1
211,390,1
211,473,1
211,1355,1
211,1433,1
211,2097,1
211,3061,1
211,7266,4
211,7801,3
211,11200,1
211,17534,7
211,30245,1
212,147,1
212,296,1
212,341,1
212,750,2
212,3568,1
212,4668,1
212,8339,3
213,45,1
213,82,1
213,356,1
213,487,1
213,1186,1
213,16985,2
214,94,1
214,258,1
214,420,1
214,767,1
214,2501,2
214,2658,3
214,4112,1
214,7579,1
214,8301,1
214,8872,2
214,33433,2
215,61,1
215,128,1
215,207,1
215,319,1
215,405,1
215,699,1
215,9505,1
216,0,2
216,123,1
216,129,1
216,226,1
216,651,1
216,1330,1
216,1521,1
216,1880,1
216,2201,1
217,105,1
217,157,1
217,948,1
217,1291,1
217,2005,2
217,3094,1
218,339,1
218,641,1
218,1216,2
218,2553,2
218,34456,1
219,315,1
219,764,1
219,1266,1
219,1423,1
219,4739,1
219,26092,1
220,9,1
220,72,1
220,102,1
220,470,1
220,853,1
220,1926,1
220,2863,1
220,7725,1
220,20145,2
221,38,1
221,209,1
221,831,1
221,1118,1
221,1164,1
221,35590,1
222,63,1
222,137,1
222,1030,1
222,4586,1
222,4695,1
222,26205,2
223,26,1
223,131,1
223,2075,2
223,19593,1
224,141,2
224,601,1
224,654,1
224,3185,1
224,8857,2
225,605,1
225,3030,1
225,20164,3
226,23,1
226,332,1
226,430,1
226,511,1
226,564,1
226,1218,3
226,8293,1
226,15986,2
227,437,1
227,847,1
227,984,1
227,1288,1
227,3651,1
227,5468,2
227,6270,1
227,7104,2
228,95,1
228,265,1
228,4704,2
228,7508,1
229,16,2
229,513,1
229,881,1
229,1367,1
229,3700,2
229,6485,1
230,9481,1
231,362,1
231,1874,1
231,12204,4
231,39763,1
232,474,1
232,1116,1
232,2057,1
232,2796,1
232,3923,2
233,124,1
233,381,1
233,1236,1
233,7335,1
233,13212,1
234,850,1
234,897,1
234,20018,4
235,90,1
235,591,2
235,808,1
236,87,1
236,245,1
236,667,1
236,6227,1
236,7311,3
236,26067,4
237,26,1
237,1137,1
237,1368,1
237,4738,1
237,17706,1
238,65,1
238,230,1
238,441,1
238,620,1
239,1151,1
239,1225,1
239,2486,1
239,3522,1
240,79,1
240,229,1
240,644,1
240,898,1
240,1972,1
240,16225,3
241,27,1
241,101,1
241,263,2
241,361,1
241,1543,4
242,1162,1
242,11871,1
243,48,2
243,88,1
243,101,1
243,299,1
243,519,1
243,750,1
243,1304,1
243,3358,1
243,5014,2
243,5138,1
243,11654,1
243,11856,1
243,21714,3
244,46,1
244,178,1
244,826,1
244,1184,1
244,24458,2
245,7,1
245,113,1
245,121,1
245,177,1
245,194,1
245,254,1
245,336,1
245,356,1
245,945,1
245,982,1
245,1458,1
245,6248,1
246,20,1
246,161,1
246,162,2
246,1181,1
246,1504,1
246,2640,1
246,3180,1
247,180,1
247,259,1
247,1199,1
247,1280,1
247,6961,3
247,10406,4
248,0,1
248,217,1
248,396,1
248,1746,1
248,11689,3
249,188,1
249,564,1
249,599,1
249,1368,1
249,1404,1
250,557,1
250,1133,1
250,1736,1
250,3371,1
251,274,1
251,894,1
251,1565,1
251,2299,1
251,3839,6
251,4324,1
251,6844,5
252,197,1
252,356,1
252,1246,1
252,3453,1
252,14064,1
253,69,1
253,1230,1
253,2781,1
253,3499,1
254,237,1
254,354,1
254,413,1
254,434,1
254,520,1
254,927,1
254,1781,2
254,2648,1
254,6136,1
255,780,1
255,1050,1
255,1660,1
255,2291,1
255,3182,2
255,9658,1
255,13908,1
255,17045,1
256,1,1
256,4,1
256,7,1
256,300,1
256,526,1
256,608,1
256,707,2
256,2169,1
257,273,1
257,499,1
257,740,1
257,908,1
257,1688,1
257,1980,1
257,11735,1
257,27489,2
258,37,1
259,132,1
259,213,1
259,324,1
259,407,1
259,728,1
259,1091,1
259,1519,1
260,49,1
260,123,1
260,411,1
260,596,1
260,822,1
260,1839,1
260,7812,1
261,359,1
261,1391,3
261,1474,3
261,8042,2
261,9633,2
261,20437,3
262,166,1
262,1627,1
262,3930,1
262,15134,1
263,45,1
263,270,1
263,496,1
263,514,1
263,1171,4
263,4720,2
263,6178,1
263,6878,3
263,8189,6
263,17942,2
264,88,1
264,501,3
264,701,1
264,836,1
264,2732,1
264,2870,2
264,5045,1
265,92,1
265,94,1
265,131,1
265,769,1
265,1848,2
265,4154,2
265,10309,2
266,161,1
266,650,1
266,1090,1
266,3485,1
266,3636,1
266,4657,1
267,409,1
267,544,1
267,767,1
267,1088,1
267,1129,1
268,4375,1
268,5106,1
269,191,1
269,415,1
269,2152,1
269,4258,1
269,9810,1
269,10409,2
270,93,1
270,5732,1
271,177,1
271,206,1
271,351,1
271,736,1
271,2549,1
271,3011,1
271,3904,1
271,4173,1
272,255,1
272,315,1
272,483,1
272,4541,1
273,76,1
273,335,2
273,367,1
273,423,1
273,470,1
273,506,1
273,4005,1
